gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
RPL7	0	-4.195221870912753	0.01	0.876	0	C2_ILC_HLA-B
RPL30	0	-4.300903895162404	0.017	0.899	0	C2_ILC_HLA-B
RPL8	0	-4.561652467696516	0.015	0.922	0	C2_ILC_HLA-B
RPS6	0	-4.984699657216126	0.01	0.946	0	C2_ILC_HLA-B
RPL12	0	-4.507743810611392	0.005	0.884	0	C2_ILC_HLA-B
RPL7A	0	-3.857819179948898	0.006	0.806	0	C2_ILC_HLA-B
IFITM2	0	-4.070506073804933	0.004	0.767	0	C2_ILC_HLA-B
RPLP2	0	-5.303949191461747	0.02	1	0	C2_ILC_HLA-B
RPS13	0	-4.577612736456315	0.002	0.868	0	C2_ILC_HLA-B
FTH1	0	-4.3624657025419795	0.009	0.884	0	C2_ILC_HLA-B
FAU	0	-5.179533402776962	0.003	0.969	0	C2_ILC_HLA-B
RPS25	0	-4.652125974134322	0	0.876	0	C2_ILC_HLA-B
KLRB1	0	-4.90748272764801	0.004	0.868	0	C2_ILC_HLA-B
RPS26	0	-3.7084038208422667	0.001	0.713	0	C2_ILC_HLA-B
RPL41	0	-6.556912275874434	0.005	1	0	C2_ILC_HLA-B
MYL6	0	-4.500070959780064	0.007	0.853	0	C2_ILC_HLA-B
BTG1	0	-3.760945812344746	0.002	0.713	0	C2_ILC_HLA-B
RPL21	0	-5.168767565592402	0.005	0.977	0	C2_ILC_HLA-B
TPT1	0	-4.196294245932091	0.012	0.868	0	C2_ILC_HLA-B
PSME1	0	-3.2992252677838505	0	0.698	0	C2_ILC_HLA-B
RPLP1	0	-6.259464882271501	0.01	1	0	C2_ILC_HLA-B
RPS2	0	-4.942350500708446	0.016	0.961	0	C2_ILC_HLA-B
IL32	0	-4.022977040715571	0.003	0.736	0	C2_ILC_HLA-B
RPS15A	0	-5.642966435838812	0.003	0.977	0	C2_ILC_HLA-B
RPL13	0	-5.381049745909666	0.03	0.992	0	C2_ILC_HLA-B
PFN1	0	-4.744813473192871	0.009	0.845	0	C2_ILC_HLA-B
UBB	0	-4.140070374977843	0.002	0.744	0	C2_ILC_HLA-B
RPL23A	0	-4.539854182055484	0.017	0.938	0	C2_ILC_HLA-B
RPL23	0	-3.842392205799802	0.005	0.814	0	C2_ILC_HLA-B
RPL19	0	-5.126711330846347	0.008	0.953	0	C2_ILC_HLA-B
EIF1	0	-4.611843774753325	0.001	0.891	0	C2_ILC_HLA-B
RPL27	0	-4.257003271133992	0.008	0.868	0	C2_ILC_HLA-B
RPL38	0	-3.833418051548598	0.009	0.798	0	C2_ILC_HLA-B
ATP5F1E	0	-4.307602720218025	0.005	0.868	0	C2_ILC_HLA-B
RPS15	0	-5.186565242967974	0.015	0.984	0	C2_ILC_HLA-B
RPL36	0	-4.450404191625615	0.013	0.86	0	C2_ILC_HLA-B
RPS28	0	-5.5277102575818855	0.002	0.977	0	C2_ILC_HLA-B
RPL18A	0	-5.932497748634075	0	0.984	0	C2_ILC_HLA-B
UBA52	0	-4.852359932369306	0.011	0.915	0	C2_ILC_HLA-B
RPS16	0	-4.279011767714085	0.007	0.891	0	C2_ILC_HLA-B
RPL18	0	-4.326569702577243	0.01	0.899	0	C2_ILC_HLA-B
RPL13A	0	-5.500851131065131	0.026	0.984	0	C2_ILC_HLA-B
RPS5	0	-4.581023752251176	0.013	0.891	0	C2_ILC_HLA-B
RPL3	0	-4.518257603871769	0.01	0.953	0	C2_ILC_HLA-B
RPS10	0	-3.7388300479737215	0	0.736	0	C2_ILC_HLA-B
RPL36A	0	-3.5178531313993338	0	0.682	0	C2_ILC_HLA-B
RPL26	0	-4.925560461933076	0	0.93	0	C2_ILC_HLA-B
RPS21	0	-4.3277202544803375	0	0.876	0	C2_ILC_HLA-B
OAZ1	0	-3.3411787223621863	0	0.682	0	C2_ILC_HLA-B
PFDN5	2.789883128871941e-307	-3.595152120721647	0.008	0.791	7.412719473412747e-303	C2_ILC_HLA-B
S100A6	3.561439874605508e-305	-3.9847391568293307	0.001	0.682	9.462745746826835e-301	C2_ILC_HLA-B
FOS	5.86755928917458e-305	-3.9081175210686134	0	0.667	1.559010503133686e-300	C2_ILC_HLA-B
RPLP0	1.3028279469043396e-302	-3.9229384124615834	0.008	0.767	3.4616138549248305e-298	C2_ILC_HLA-B
TRDC	2.698116099311371e-301	-3.784574144817284	0	0.659	7.168894475870312e-297	C2_ILC_HLA-B
RPL14	1.4514460176920085e-298	-4.070574064538241	0.023	0.907	3.856492069007667e-294	C2_ILC_HLA-B
RPS24	6.700859559377739e-298	-4.454074771373916	0.027	0.93	1.7804183849266654e-293	C2_ILC_HLA-B
HBB	1.2310249200757913e-297	-3.310981137133696	0	0.651	3.2708332126413776e-293	C2_ILC_HLA-B
RPL35	4.1695722750210326e-297	-4.448204451415295	0.028	0.938	1.1078553534730883e-292	C2_ILC_HLA-B
RPS11	4.6774913076432605e-296	-3.9372831400083683	0.014	0.822	1.2428094404408144e-291	C2_ILC_HLA-B
RPS17	1.9866028216690627e-295	-3.5421980061176326	0.004	0.705	5.278403697174699e-291	C2_ILC_HLA-B
RPL28	2.1165883747327674e-295	-4.8838559001560755	0.035	0.969	5.623775311664963e-291	C2_ILC_HLA-B
RPS19	3.4342989409268747e-295	-5.22424377167464	0.04	1	9.124932286042706e-291	C2_ILC_HLA-B
RPS3	3.5869090782113996e-295	-4.445185438864281	0.029	0.938	9.530417420807688e-291	C2_ILC_HLA-B
SRP14	1.2473028725073733e-293	-3.2810108434515897	0	0.651	3.314083732252091e-289	C2_ILC_HLA-B
RPL27A	1.706630684396111e-292	-4.73053411806975	0.032	0.946	4.534517728440467e-288	C2_ILC_HLA-B
FTL	1.1965538803860337e-290	-4.059470720945023	0.012	0.791	3.1792436601856916e-286	C2_ILC_HLA-B
CALM2	2.5033143439369692e-290	-3.4630636623962054	0	0.636	6.651306211840527e-286	C2_ILC_HLA-B
SERF2	1.3442467796883436e-289	-4.2961880551146905	0.024	0.891	3.571663693631929e-285	C2_ILC_HLA-B
B2M	2.574305795661929e-289	-6.0395484287811945	0.044	1	6.839930499073745e-285	C2_ILC_HLA-B
COX4I1	7.666166395089321e-287	-3.483994384740465	0.001	0.651	2.0369004111752326e-282	C2_ILC_HLA-B
RPSA	3.550857941948896e-281	-3.6544040340581585	0.013	0.783	9.434629551758218e-277	C2_ILC_HLA-B
YBX1	2.852145789122305e-280	-3.39334164788565	0.01	0.752	7.578151361697965e-276	C2_ILC_HLA-B
RPL17	9.428777517072217e-276	-3.5973918068861943	0	0.605	2.505226186286088e-271	C2_ILC_HLA-B
ACTB	1.0461029339829705e-275	-4.667549026346952	0.041	0.961	2.7794954955927527e-271	C2_ILC_HLA-B
LST1	1.1202689463058068e-275	-3.3771421201973113	0.002	0.636	2.9765545903345285e-271	C2_ILC_HLA-B
RACK1	5.248530432605068e-273	-3.515680067638353	0.019	0.822	1.3945345359431664e-268	C2_ILC_HLA-B
EEF1D	2.5511832238723675e-272	-3.4487140293476117	0.005	0.674	6.77849382582888e-268	C2_ILC_HLA-B
LIMD2	4.0739586063054777e-272	-3.061612306654435	0	0.597	1.0824508016953655e-267	C2_ILC_HLA-B
OST4	2.59958888531375e-271	-2.9973502268644947	0.002	0.628	6.907107668278634e-267	C2_ILC_HLA-B
DDX5	1.7647177067616994e-268	-3.5513027876093037	0.013	0.76	4.688854946865835e-264	C2_ILC_HLA-B
RPL36AL	1.7994867288924118e-268	-3.1018028243256426	0	0.597	4.781236238667138e-264	C2_ILC_HLA-B
H3F3B	2.432823816996455e-268	-4.027087462892317	0.023	0.837	6.4640128817595805e-264	C2_ILC_HLA-B
RPS29	4.551561219182537e-267	-4.744667554470997	0.047	0.977	1.2093498159368002e-262	C2_ILC_HLA-B
RPL6	3.3426871120228646e-266	-4.005274403494492	0.04	0.953	8.881519656644752e-262	C2_ILC_HLA-B
CYBA	3.73739754079029e-256	-3.6628418254887998	0.01	0.698	9.9302652658798e-252	C2_ILC_HLA-B
MYL12A	7.095864659465649e-255	-3.124023807562924	0.004	0.62	1.885371240020023e-250	C2_ILC_HLA-B
RPL22	6.294574263679218e-247	-3.4380906547623944	0.025	0.814	1.6724683818595683e-242	C2_ILC_HLA-B
HBD	9.226914833461256e-247	-3.101079262138089	0	0.543	2.4515912712506557e-242	C2_ILC_HLA-B
HLA-B	1.1796978357933923e-246	-3.595222290267911	0.033	0.868	3.1344571497030435e-242	C2_ILC_HLA-B
UBL5	3.748344188960755e-243	-3.013667795904532	0	0.535	9.959350510068725e-239	C2_ILC_HLA-B
COX6B1	3.94466521166013e-242	-2.955329750813913	0.005	0.612	1.0480975467380966e-237	C2_ILC_HLA-B
CD69	2.0992704929954689e-240	-3.3178827358055325	0.003	0.581	5.577761699888961e-236	C2_ILC_HLA-B
POLR2L	1.3521653625105972e-239	-2.776856768316893	0	0.535	3.592703368190657e-235	C2_ILC_HLA-B
CLIC1	8.032986900423103e-237	-2.8910058008754738	0.004	0.581	2.1343646194424185e-232	C2_ILC_HLA-B
ELOB	7.803914705223463e-236	-2.806597439234582	0.001	0.535	2.073500137177874e-231	C2_ILC_HLA-B
RPS9	2.3378711626121086e-235	-4.2176325129537116	0.044	0.891	6.211723679060372e-231	C2_ILC_HLA-B
RPL37A	1.3054558749086123e-233	-4.278250700005943	0.047	0.899	3.468596259632183e-229	C2_ILC_HLA-B
ARHGDIB	1.882247155124437e-233	-2.7636199206187855	0.005	0.597	5.001130691165629e-229	C2_ILC_HLA-B
HMGN2	2.334388969655426e-233	-3.327303345160542	0.003	0.558	6.202471492374467e-229	C2_ILC_HLA-B
HLA-DRA	2.165218251211752e-232	-3.6265518451178433	0.006	0.597	5.752984893469624e-228	C2_ILC_HLA-B
CIRBP	5.485902542835565e-232	-2.822149522846711	0.008	0.628	1.4576043056314097e-227	C2_ILC_HLA-B
BTF3	3.6360862119946055e-231	-3.1168265840559206	0.007	0.612	9.661081065269666e-227	C2_ILC_HLA-B
CD74	1.1243845422679665e-230	-4.050132728645242	0.01	0.636	2.987489728805987e-226	C2_ILC_HLA-B
NDUFA4	2.2918681675909286e-228	-2.8000454841849005	0.002	0.543	6.089493721289098e-224	C2_ILC_HLA-B
CFL1	1.2425255374159505e-226	-3.4502807501458483	0.022	0.744	3.3013903529141806e-222	C2_ILC_HLA-B
TOMM7	1.621181424109653e-224	-2.715427043007696	0.002	0.527	4.307479043859348e-220	C2_ILC_HLA-B
EMP3	3.878346840432739e-222	-3.230502331548336	0.012	0.643	1.0304767555029786e-217	C2_ILC_HLA-B
COX5B	4.4109636754663e-221	-2.646100191150697	0.001	0.504	1.171993048571396e-216	C2_ILC_HLA-B
ACTG1	4.842311083922083e-220	-3.2153959518692474	0.015	0.674	1.2866020549980974e-215	C2_ILC_HLA-B
PSME2	5.484145246629472e-218	-2.734262307652567	0.002	0.519	1.4571373920294507e-213	C2_ILC_HLA-B
CXCR4	1.4871716264271621e-217	-2.9992913418156903	0.001	0.496	3.95141501141697e-213	C2_ILC_HLA-B
NACA	1.3956408767591477e-215	-3.1123012536691896	0.025	0.744	3.7082178095490552e-211	C2_ILC_HLA-B
COX8A	2.1121819677493485e-214	-2.585982328947096	0	0.473	5.612067488310019e-210	C2_ILC_HLA-B
UBC	6.298598716947775e-214	-3.059006990151825	0.008	0.581	1.6735376790930236e-209	C2_ILC_HLA-B
COX6C	2.690098676561571e-213	-2.782703704001426	0.008	0.581	7.147592183624094e-209	C2_ILC_HLA-B
HMGN1	6.763778288724334e-212	-2.686204395631164	0.003	0.519	1.7971358913140555e-207	C2_ILC_HLA-B
UQCR11	8.01192188287446e-211	-2.539915220791046	0	0.465	2.128767644279744e-206	C2_ILC_HLA-B
CKLF	8.011950792628845e-211	-2.7046176011293204	0	0.465	2.128775325601484e-206	C2_ILC_HLA-B
PRDX5	1.1675124055787119e-210	-3.286046020057049	0.001	0.488	3.1020804616226375e-206	C2_ILC_HLA-B
SEC61G	1.7898058048486145e-209	-2.8844449718781493	0.007	0.558	4.755514023482769e-205	C2_ILC_HLA-B
COX6A1	3.0161824515583494e-207	-2.4948537681565464	0	0.457	8.013996773790535e-203	C2_ILC_HLA-B
ATP5MF	3.0161933248943162e-207	-2.5357012035337347	0	0.457	8.014025664244198e-203	C2_ILC_HLA-B
DBI	3.4564517815421956e-207	-2.425427987850453	0	0.465	9.183792383557613e-203	C2_ILC_HLA-B
CD7	1.0332546796922593e-206	-2.5799318131866698	0.001	0.473	2.745357683942333e-202	C2_ILC_HLA-B
ATP5MG	4.9107648582860315e-206	-3.177148219700886	0.029	0.752	1.3047902228465986e-201	C2_ILC_HLA-B
TMA7	5.408478931367026e-206	-3.1037427372753807	0.016	0.651	1.4370328520642188e-201	C2_ILC_HLA-B
CORO1A	2.4645590586418044e-203	-2.817754773611053	0.006	0.535	6.548333418811274e-199	C2_ILC_HLA-B
HNRNPA1	6.544916195347039e-202	-2.812955202816809	0.004	0.512	1.7389842331037082e-197	C2_ILC_HLA-B
POMP	8.782476742586796e-201	-2.7034467136850804	0.006	0.535	2.333504070505312e-196	C2_ILC_HLA-B
CHCHD2	1.1738024308312073e-196	-2.610605703648826	0.006	0.519	3.118793058718518e-192	C2_ILC_HLA-B
NFKBIA	2.4085181539836084e-196	-2.605400992145529	0.001	0.457	6.399432735134447e-192	C2_ILC_HLA-B
TRBC1	5.618358373356075e-193	-2.584872567721093	0	0.426	1.492797819800709e-188	C2_ILC_HLA-B
NEDD8	5.618378552746142e-193	-2.3352426361820324	0	0.426	1.49280318146465e-188	C2_ILC_HLA-B
UQCRQ	2.008312590773477e-192	-2.4224230676693246	0.001	0.45	5.3360865536851285e-188	C2_ILC_HLA-B
FCER1G	1.264698884418823e-189	-2.7487157380319327	0.003	0.473	3.3603049359008124e-185	C2_ILC_HLA-B
DUSP1	2.0369922631627663e-189	-2.289206102576564	0	0.419	5.41228844322347e-185	C2_ILC_HLA-B
S100A11	1.937163723791207e-188	-3.210103551370492	0.005	0.488	5.147044014113236e-184	C2_ILC_HLA-B
CALM1	3.073612788606582e-187	-2.7255139925915453	0.012	0.566	8.166589179327688e-183	C2_ILC_HLA-B
ATP6V1G1	2.0116832501012055e-186	-2.640067632666443	0.009	0.535	5.345042395518903e-182	C2_ILC_HLA-B
CD3D	7.341585232564808e-186	-2.69164082958276	0.003	0.457	1.9506591962924693e-181	C2_ILC_HLA-B
GAPDH	2.7582377887816604e-185	-3.1165014172007437	0.018	0.612	7.328637804792872e-181	C2_ILC_HLA-B
HMGB2	6.578364755610723e-185	-3.454431468711452	0.01	0.543	1.747871515565769e-180	C2_ILC_HLA-B
JUNB	1.524267369762701e-182	-2.5375389889251316	0.002	0.442	4.049978401459497e-178	C2_ILC_HLA-B
MIF	2.6181555412861074e-182	-2.5082408557045555	0	0.403	6.956439273197187e-178	C2_ILC_HLA-B
CTSW	2.6181836742838373e-182	-2.3621092780018524	0	0.403	6.956514022572155e-178	C2_ILC_HLA-B
HCST	2.6181930520159503e-182	-2.355026681500946	0	0.403	6.95653893920638e-178	C2_ILC_HLA-B
SLC25A6	3.137208016780107e-181	-2.4671791228437567	0.007	0.504	8.335561700584744e-177	C2_ILC_HLA-B
ITM2B	1.504309285619713e-180	-2.5387676054876245	0.009	0.519	3.9969497718915774e-176	C2_ILC_HLA-B
SRSF3	2.6478113879066114e-179	-2.6844294628677594	0.011	0.543	7.035234857667866e-175	C2_ILC_HLA-B
TYROBP	6.589548202633878e-179	-3.0513872197754175	0.002	0.426	1.7508429574398215e-174	C2_ILC_HLA-B
UBXN1	9.282028906556523e-179	-2.196058286038545	0	0.395	2.466235080472068e-174	C2_ILC_HLA-B
NOP10	9.282062122088471e-179	-2.3056353927119257	0	0.395	2.4662439058389065e-174	C2_ILC_HLA-B
ISG15	2.2240170991512794e-177	-2.494814090511518	0.005	0.473	5.909213432444949e-173	C2_ILC_HLA-B
APRT	5.423399727886605e-175	-2.2974567683480402	0.001	0.403	1.4409973076994709e-170	C2_ILC_HLA-B
EEF1B2	5.351595400796296e-174	-2.6367918324594495	0.01	0.519	1.4219188979915758e-169	C2_ILC_HLA-B
COMMD6	8.303328825743499e-174	-2.619318592246848	0.012	0.535	2.2061944690000476e-169	C2_ILC_HLA-B
FXYD5	1.7298076560519315e-172	-2.7145877248644306	0.01	0.512	4.596098942129982e-168	C2_ILC_HLA-B
S100A10	3.9001968424572096e-172	-2.6844087322653363	0.008	0.488	1.0362823010408806e-167	C2_ILC_HLA-B
SNRPB	2.5540885386529928e-171	-2.036093963818426	0	0.388	6.786213247201001e-167	C2_ILC_HLA-B
GMFG	1.0021730312553918e-169	-2.648524473990407	0.018	0.581	2.662773744045576e-165	C2_ILC_HLA-B
TRA2B	8.877804435834743e-169	-2.6074340779167042	0.011	0.512	2.3588326386012914e-164	C2_ILC_HLA-B
GNG5	2.66835031026849e-168	-2.5316555173666435	0.002	0.411	7.089806774383378e-164	C2_ILC_HLA-B
HSPE1	3.955444615539115e-168	-2.2670485155209366	0	0.372	1.0509616343487429e-163	C2_ILC_HLA-B
TCL1A	3.9554728467210394e-168	-3.4846609840590848	0	0.372	1.0509691353737802e-163	C2_ILC_HLA-B
PSMA7	1.0164821323877845e-167	-2.247198878317686	0.001	0.395	2.7007930257543434e-163	C2_ILC_HLA-B
IGHM	1.7055984837969186e-167	-3.156977020057378	0.012	0.519	4.531775171448413e-163	C2_ILC_HLA-B
UQCR10	2.4863845545280447e-166	-2.2207546308312955	0.004	0.434	6.606323761381015e-162	C2_ILC_HLA-B
SOX4	1.8082432714848813e-165	-2.8558793770774327	0.003	0.419	4.80450237233533e-161	C2_ILC_HLA-B
CRIP1	1.3612739842870853e-164	-2.415337758646191	0	0.364	3.6169049762507855e-160	C2_ILC_HLA-B
NDUFA13	1.3612788377437695e-164	-2.169330399785109	0	0.364	3.616917871885195e-160	C2_ILC_HLA-B
DDIT4	1.7542798523199897e-164	-2.0783551737004764	0	0.372	4.6611215676142125e-160	C2_ILC_HLA-B
PNRC1	2.4641648706333624e-164	-2.2424975801856815	0.002	0.403	6.547286061272844e-160	C2_ILC_HLA-B
NDUFB11	3.165431864442503e-164	-2.050095056098328	0	0.372	8.410552463823731e-160	C2_ILC_HLA-B
STMN1	1.2092426568992677e-163	-2.910299960458172	0.016	0.55	3.2129577393813544e-159	C2_ILC_HLA-B
IER2	1.6186875293497792e-162	-2.4292254178333152	0.004	0.419	4.300852765482363e-158	C2_ILC_HLA-B
SKP1	2.0657364652697382e-162	-2.514719873226237	0.013	0.519	5.488661788221695e-158	C2_ILC_HLA-B
SNRPD2	2.2147013241236497e-162	-2.5336901169949817	0.01	0.488	5.884461418196537e-158	C2_ILC_HLA-B
JUN	5.514896666870169e-162	-2.7214698333515415	0.003	0.403	1.4653080443874037e-157	C2_ILC_HLA-B
LAMTOR4	1.0294638231276266e-161	-2.2442793932842022	0.003	0.411	2.735285378050104e-157	C2_ILC_HLA-B
BLOC1S1	4.6503909142948845e-161	-1.998014057686741	0	0.357	1.235608865928151e-156	C2_ILC_HLA-B
SSR4	5.627721372382124e-161	-2.0029001928471213	0.002	0.395	1.4952855686419303e-156	C2_ILC_HLA-B
COPS9	9.09355974834537e-161	-2.0157213994969965	0.002	0.388	2.416158825135365e-156	C2_ILC_HLA-B
LGALS1	1.260389784052358e-160	-2.701338896122604	0.016	0.543	3.348855656227115e-156	C2_ILC_HLA-B
NDUFB10	1.4719734522333547e-160	-2.0073835015366894	0.001	0.372	3.911033462584023e-156	C2_ILC_HLA-B
COX7A2	4.5505803064356485e-159	-2.6145517554442073	0.012	0.504	1.2090891874199517e-154	C2_ILC_HLA-B
CDC42	1.6904631488063435e-158	-2.9382059024384977	0.034	0.667	4.491560586378455e-154	C2_ILC_HLA-B
PSMB9	3.809151126846691e-158	-2.3078435398521577	0.008	0.457	1.0120914544031658e-153	C2_ILC_HLA-B
GPSM3	2.932067821908432e-157	-1.9300230187441652	0.001	0.364	7.790504202810704e-153	C2_ILC_HLA-B
ZFP36L1	3.039802067121067e-157	-2.4029808488788245	0.005	0.419	8.076754092340675e-153	C2_ILC_HLA-B
CD37	1.645513367864073e-156	-2.559312866579047	0.007	0.442	4.3721290184148415e-152	C2_ILC_HLA-B
CD79B	8.338720344102217e-155	-3.549969194977469	0.005	0.419	2.215597995427959e-150	C2_ILC_HLA-B
PRELID1	4.8999256276607415e-154	-2.081495788556634	0.002	0.38	1.301910239269459e-149	C2_ILC_HLA-B
TNFRSF18	5.308661604668478e-154	-1.815540011974315	0	0.341	1.4105113883604147e-149	C2_ILC_HLA-B
SELENOH	5.308661604668478e-154	-2.16424034995142	0	0.341	1.4105113883604147e-149	C2_ILC_HLA-B
RAN	3.1628858564566234e-153	-2.2431817216909344	0.005	0.411	8.403787720605249e-149	C2_ILC_HLA-B
MYL12B	9.823314126593069e-153	-2.1246663984590795	0.005	0.411	2.6100545634357784e-148	C2_ILC_HLA-B
ATP5ME	1.236802676409411e-152	-2.3814170252479587	0.007	0.434	3.286184711219805e-148	C2_ILC_HLA-B
HNRNPDL	1.3206368775975295e-152	-2.231284423425624	0.013	0.496	3.508932183776636e-148	C2_ILC_HLA-B
EDF1	7.191918607548147e-152	-2.459026982467538	0.012	0.488	1.9108927740255426e-147	C2_ILC_HLA-B
HNRNPA2B1	2.628398701719026e-151	-2.5384944247426255	0.012	0.481	6.983655350467452e-147	C2_ILC_HLA-B
HIST3H2A	1.774001134426969e-150	-3.0710657361526437	0	0.333	4.713521014172456e-146	C2_ILC_HLA-B
SLC25A5	1.774001134426969e-150	-2.018710474722813	0	0.333	4.713521014172456e-146	C2_ILC_HLA-B
NDUFB8	1.774001134426969e-150	-2.034952687012811	0	0.333	4.713521014172456e-146	C2_ILC_HLA-B
NDUFA11	1.774001134426969e-150	-2.1244469146220455	0	0.333	4.713521014172456e-146	C2_ILC_HLA-B
NOP53	1.913198197097135e-150	-1.9523219489376025	0.002	0.364	5.083367609687087e-146	C2_ILC_HLA-B
TMEM107	1.016341599782708e-149	-2.2846114583591395	0.005	0.403	2.700419630622655e-145	C2_ILC_HLA-B
PCBP1	2.331122158101e-149	-2.0558162264028073	0.004	0.395	6.1937915740743566e-145	C2_ILC_HLA-B
SEC61B	3.255636609249273e-149	-2.156194607035838	0.009	0.45	8.650226470775319e-145	C2_ILC_HLA-B
ATP5PF	9.237746687959078e-148	-2.3302911142265588	0.008	0.434	2.454469294990727e-143	C2_ILC_HLA-B
SMDT1	5.885017498173378e-147	-1.9377619098894512	0	0.326	1.5636491492646665e-142	C2_ILC_HLA-B
YWHAZ	1.2103782835960637e-146	-2.4999600035713643	0.021	0.55	3.2159750995147412e-142	C2_ILC_HLA-B
PPDPF	1.6904189509754642e-146	-2.2022701022123683	0.001	0.341	4.4914431527418084e-142	C2_ILC_HLA-B
RPL4	1.4189367826284045e-144	-2.7291993632266798	0.036	0.643	3.7701150314436707e-140	C2_ILC_HLA-B
LY6E	2.37675908293768e-144	-2.0881216225203496	0.003	0.372	6.315048883365416e-140	C2_ILC_HLA-B
KLF6	3.314932915000956e-144	-2.1574783436152227	0.006	0.403	8.80777675515754e-140	C2_ILC_HLA-B
ID2	5.487032688550819e-144	-2.2316089946667117	0.003	0.364	1.4579045853479526e-139	C2_ILC_HLA-B
VIM	8.229648907752275e-144	-2.1503942038056567	0.003	0.364	2.1866177147897795e-139	C2_ILC_HLA-B
GPX4	1.399256391725274e-143	-2.035100846222704	0.003	0.364	3.717824232814053e-139	C2_ILC_HLA-B
SNRPB2	3.0433535990840814e-143	-2.1597777470187194	0.002	0.357	8.086190512766405e-139	C2_ILC_HLA-B
CUTA	4.629567469241146e-143	-1.9347205418433868	0.001	0.333	1.2300760765773725e-138	C2_ILC_HLA-B
C12orf57	5.766412679318548e-143	-2.3427681098999753	0.005	0.388	1.5321358488949384e-138	C2_ILC_HLA-B
TXN	9.519508226796253e-141	-2.2626031820900723	0.006	0.395	2.5293333358597646e-136	C2_ILC_HLA-B
CALM3	2.869120726937155e-140	-1.9183226841515748	0.003	0.357	7.623253771472021e-136	C2_ILC_HLA-B
TRMT112	7.4502567379096345e-140	-1.9918036584184222	0.002	0.341	1.9795332152625898e-135	C2_ILC_HLA-B
ATP5MC3	7.514329180473937e-140	-2.124825148808778	0.005	0.38	1.9965572632519253e-135	C2_ILC_HLA-B
AC009501.1	1.2566339452414485e-139	-1.9730843047355022	0	0.318	3.338876392506529e-135	C2_ILC_HLA-B
ATP6V1F	1.267010498187529e-139	-1.9684510330178429	0.001	0.333	3.366446893684265e-135	C2_ILC_HLA-B
RPL22L1	1.6258932732966077e-139	-1.8707502963971678	0.001	0.326	4.319998427149087e-135	C2_ILC_HLA-B
