gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
NDUFC2	7.514132934524449e-25	-0.5407155813411955	0.72	0.867	1.5919442035083498e-20	C1_Immature enterocyte_CA4
COX4I1	7.715562578382143e-25	-0.5285169135657037	0.908	0.94	1.6346190878560408e-20	C1_Immature enterocyte_CA4
KRT20	1.3558633746825108e-24	-0.5289865235891291	0.93	0.982	2.8725321456023676e-20	C1_Immature enterocyte_CA4
IFI27	1.440984129431488e-23	0.8271513401195878	0.931	0.875	3.0528689766135505e-19	C1_Immature enterocyte_CA4
OAS3	2.9325746023491e-23	0.7528022868076507	0.43	0.167	6.212952552536803e-19	C1_Immature enterocyte_CA4
CYP1A1	3.3335099028462025e-23	0.5622175914118566	0.437	0.159	7.062374080169965e-19	C1_Immature enterocyte_CA4
MT-ND4L	3.3998048055044503e-23	0.7331197922656867	0.891	0.88	7.202826460941728e-19	C1_Immature enterocyte_CA4
EIF2AK2	4.5423939249127806e-23	0.8408756779028402	0.758	0.714	9.623515769320217e-19	C1_Immature enterocyte_CA4
SDCBP2	7.196423409304475e-23	-0.43932582210727467	0.701	0.875	1.5246342634952461e-18	C1_Immature enterocyte_CA4
IFI44L	2.7055028551370092e-22	0.6621909357109198	0.22	0.005	5.7318783488932676e-18	C1_Immature enterocyte_CA4
SAMD9	3.3547039523447144e-22	1.0221913666182632	0.547	0.341	7.107275793437512e-18	C1_Immature enterocyte_CA4
RPS27L	4.8050928880906865e-22	-0.41910142611713574	0.897	0.951	1.0180069792708929e-17	C1_Immature enterocyte_CA4
NDUFB8	6.08203506712616e-22	-0.45501764631892927	0.687	0.867	1.2885399493213484e-17	C1_Immature enterocyte_CA4
GSTO1	1.216863197839932e-21	-0.4924572322744236	0.755	0.901	2.5780463709436803e-17	C1_Immature enterocyte_CA4
MINOS1	3.482376154839944e-21	-0.4307869136360254	0.728	0.898	7.377762121643906e-17	C1_Immature enterocyte_CA4
PRSS3	5.7675138211775105e-21	-0.432593578830597	0.67	0.839	1.2219054781546673e-16	C1_Immature enterocyte_CA4
DDX60	5.9114494842786504e-21	0.7934438799980962	0.575	0.419	1.2523996877392748e-16	C1_Immature enterocyte_CA4
CD63	7.44472127894871e-21	-0.4486427344375281	0.854	0.951	1.577238650158074e-16	C1_Immature enterocyte_CA4
DDX58	8.976342958477649e-21	1.3496636095191084	0.57	0.393	1.9017280191830748e-16	C1_Immature enterocyte_CA4
CYB5A	1.1729694403277509e-20	-0.48879656109723246	0.791	0.893	2.485053056278373e-16	C1_Immature enterocyte_CA4
PRADC1	1.2196676620448474e-20	-0.32069536940872273	0.417	0.674	2.5839879088082137e-16	C1_Immature enterocyte_CA4
H3F3A	1.474049967858374e-20	-0.3941101299582428	0.93	0.971	3.122922261904751e-16	C1_Immature enterocyte_CA4
TFRC	1.652387653694628e-20	-0.43049206928191486	0.558	0.786	3.500748483117439e-16	C1_Immature enterocyte_CA4
CMPK2	1.704452812824952e-20	0.46559376112218126	0.293	0.068	3.611053729250943e-16	C1_Immature enterocyte_CA4
ABCB1	2.078369876605773e-20	-0.5045581730960378	0.78	0.878	4.4032344205769905e-16	C1_Immature enterocyte_CA4
CYBA	4.6067201429278566e-20	-0.451756788296084	0.844	0.924	9.759797294806956e-16	C1_Immature enterocyte_CA4
OAZ1	6.511700601280069e-20	-0.44394857337793336	0.855	0.924	1.3795688893871954e-15	C1_Immature enterocyte_CA4
IL18	7.712765837174639e-20	-0.33373006719979414	0.633	0.815	1.634026570263819e-15	C1_Immature enterocyte_CA4
OCIAD2	8.594390934500706e-20	-0.43239170590080955	0.725	0.867	1.8208076633833196e-15	C1_Immature enterocyte_CA4
TM4SF20	8.856427565627387e-20	-0.5418171267440339	0.736	0.872	1.876322744053818e-15	C1_Immature enterocyte_CA4
ATP6V0E1	1.0917596170349377e-19	-0.3977776479461985	0.73	0.872	2.313001924650219e-15	C1_Immature enterocyte_CA4
HELZ2	1.1038764062397644e-19	0.7875510701025136	0.459	0.237	2.3386725542595646e-15	C1_Immature enterocyte_CA4
IFI44	1.3168358657194685e-19	0.5040282937275643	0.222	0.021	2.789848465113266e-15	C1_Immature enterocyte_CA4
C15orf48	2.2267336316634516e-19	-0.4153896653105882	0.959	0.977	4.7175578720421886e-15	C1_Immature enterocyte_CA4
JUND	2.6171701351941293e-19	0.536921445494084	0.842	0.831	5.544736648422282e-15	C1_Immature enterocyte_CA4
PEBP1	3.770497572723255e-19	-0.5736416379345282	0.842	0.922	7.988176157571488e-15	C1_Immature enterocyte_CA4
IRF7	5.6063381211634405e-19	0.6271582984561924	0.371	0.141	1.1877587943496865e-14	C1_Immature enterocyte_CA4
ATP5G3	6.130750798426852e-19	-0.43340369196312345	0.933	0.953	1.2988608641547128e-14	C1_Immature enterocyte_CA4
ARPC2	8.4002271096565e-19	-0.4242181050052234	0.821	0.909	1.779672115451826e-14	C1_Immature enterocyte_CA4
IFITM3	1.0164753659580598e-18	0.8770118076293159	0.625	0.435	2.1535047103187453e-14	C1_Immature enterocyte_CA4
VAMP8	1.4880894552603939e-18	-0.4324809216041945	0.745	0.885	3.1526663199146705e-14	C1_Immature enterocyte_CA4
TXNIP	2.8471854788487116e-18	1.4747842575505152	0.737	0.612	6.03204715548888e-14	C1_Immature enterocyte_CA4
AKR1C3	4.515932688303075e-18	-0.4566011586142886	0.641	0.836	9.567454993438895e-14	C1_Immature enterocyte_CA4
ATP5J	5.389904084556675e-18	-0.45815429418826126	0.842	0.945	1.1419050793541771e-13	C1_Immature enterocyte_CA4
STAT1	6.8758670780370386e-18	0.9234121127118737	0.759	0.742	1.456721199152927e-13	C1_Immature enterocyte_CA4
CXCL11	7.362322390792856e-18	1.4960988077951152	0.421	0.206	1.5597816217133746e-13	C1_Immature enterocyte_CA4
FABP2	1.2794038975643387e-17	-0.4986298294061182	0.799	0.917	2.710545097379808e-13	C1_Immature enterocyte_CA4
BST2	1.6615889523835428e-17	0.39385818607509204	0.221	0.031	3.5202423545197736e-13	C1_Immature enterocyte_CA4
HSH2D	1.7929338458610428e-17	0.4821288685869495	0.352	0.143	3.798509645841205e-13	C1_Immature enterocyte_CA4
CFL1	2.3452934626305776e-17	-0.3758864294220552	0.9	0.956	4.968738729929142e-13	C1_Immature enterocyte_CA4
HINT1	2.7285239333166736e-17	-0.3552797587919949	0.897	0.951	5.780650805124705e-13	C1_Immature enterocyte_CA4
UQCRH	3.089310868425318e-17	-0.37520800023563083	0.85	0.914	6.545014005845879e-13	C1_Immature enterocyte_CA4
EDF1	3.708589609250163e-17	-0.329109420685616	0.866	0.914	7.857017946157395e-13	C1_Immature enterocyte_CA4
S100A10	7.677214695893791e-17	-0.36265300057481564	0.98	0.992	1.6264947054720586e-12	C1_Immature enterocyte_CA4
B2M	9.174922256475837e-17	-0.35569315265856005	0.999	0.997	1.943799029256971e-12	C1_Immature enterocyte_CA4
CDC42EP5	9.702814033813979e-17	-0.3883944676460027	0.815	0.924	2.0556381812038296e-12	C1_Immature enterocyte_CA4
EIF3K	9.945175279291155e-17	-0.41678899466757047	0.782	0.885	2.1069848346706242e-12	C1_Immature enterocyte_CA4
NDUFA11	1.1791216190396937e-16	-0.31807484238916595	0.664	0.836	2.4980870620974953e-12	C1_Immature enterocyte_CA4
FTH1	1.826058170312121e-16	-0.4586637490728389	0.999	1	3.86868683962326e-12	C1_Immature enterocyte_CA4
ALDH1A1	1.8641855895611401e-16	-0.44958444637254447	0.804	0.919	3.9494635900442315e-12	C1_Immature enterocyte_CA4
SLC46A3	2.44279108586641e-16	-0.4614012789850086	0.599	0.776	5.1752971945165765e-12	C1_Immature enterocyte_CA4
AKR1B10	2.9935717665972953e-16	-0.5374621732584051	0.75	0.867	6.34218114471303e-12	C1_Immature enterocyte_CA4
POMP	3.0029123009837014e-16	-0.34426787913526846	0.82	0.904	6.3619700008640695e-12	C1_Immature enterocyte_CA4
MGST3	3.0574513067152413e-16	-0.43159660041615844	0.907	0.951	6.47751633840691e-12	C1_Immature enterocyte_CA4
UFC1	3.3485568847792766e-16	-0.31977571444432284	0.624	0.828	7.0942526160933755e-12	C1_Immature enterocyte_CA4
NUDT14	4.0699027726983916e-16	-0.31188978242810134	0.481	0.698	8.622496014238812e-12	C1_Immature enterocyte_CA4
FBP1	4.701329367538432e-16	-0.4770015623803201	0.688	0.823	9.960236398066922e-12	C1_Immature enterocyte_CA4
DDX60L	6.076077212412773e-16	1.2734055917181217	0.591	0.484	1.2872777182217701e-11	C1_Immature enterocyte_CA4
IRF1	7.357490501973582e-16	1.7340900376133423	0.731	0.651	1.558757937748123e-11	C1_Immature enterocyte_CA4
APOA1BP	7.434534110340135e-16	-0.3019425653795347	0.595	0.794	1.575080396616661e-11	C1_Immature enterocyte_CA4
PRELID1	8.0701493655511155e-16	-0.3450291559824161	0.894	0.935	1.7097418445856593e-11	C1_Immature enterocyte_CA4
DHRS11	8.379404120798329e-16	-0.4272787885956817	0.665	0.818	1.775260557032334e-11	C1_Immature enterocyte_CA4
C2orf88	8.773100322834148e-16	-0.4165043311112635	0.585	0.755	1.8586690343956426e-11	C1_Immature enterocyte_CA4
NDUFA13	9.004153602525544e-16	-0.29968024458697573	0.652	0.841	1.907619982231062e-11	C1_Immature enterocyte_CA4
UBB	9.692321183323612e-16	-0.33853221112910603	0.889	0.945	2.0534151658989405e-11	C1_Immature enterocyte_CA4
PRAP1	1.1470713531139033e-15	-0.41140140727701313	0.86	0.951	2.4301853687071154e-11	C1_Immature enterocyte_CA4
SEPW1	1.1601810786678376e-15	-0.3794237272703058	0.813	0.904	2.4579596332656807e-11	C1_Immature enterocyte_CA4
CALM1	1.1799332371239713e-15	-0.3445536225748578	0.941	0.969	2.4998065561708458e-11	C1_Immature enterocyte_CA4
TSPAN1	1.2437041667445528e-15	-0.5562178560073177	0.8	0.914	2.6349116476650096e-11	C1_Immature enterocyte_CA4
NQO1	1.3848502868791434e-15	-0.4501528976147142	0.766	0.909	2.9339438177821534e-11	C1_Immature enterocyte_CA4
MTRNR2L12	1.5030446227947392e-15	1.2973726790612568	0.873	0.859	3.184350337852934e-11	C1_Immature enterocyte_CA4
GABARAPL2	1.5092834945267644e-15	-0.37619744991780846	0.705	0.865	3.197568011504403e-11	C1_Immature enterocyte_CA4
PARP9	1.6176789508120263e-15	0.6818434770067194	0.578	0.482	3.4272146251903586e-11	C1_Immature enterocyte_CA4
SP100	1.9277713565882215e-15	0.8057455968938916	0.756	0.737	4.084176396067806e-11	C1_Immature enterocyte_CA4
PRRC2C	2.1105418080278866e-15	0.5235271984509255	0.905	0.867	4.471393874487881e-11	C1_Immature enterocyte_CA4
FCGRT	2.359808560872577e-15	-0.3781422996240251	0.732	0.862	4.999490417064642e-11	C1_Immature enterocyte_CA4
COX6A1	2.596754475875418e-15	-0.414420046969608	0.856	0.945	5.5014840325896606e-11	C1_Immature enterocyte_CA4
ATP5O	2.6241899379575655e-15	-0.4411923035540952	0.772	0.883	5.5596088025568984e-11	C1_Immature enterocyte_CA4
TMEM59	2.731153020492891e-15	-0.40473737144788346	0.694	0.867	5.786220789216239e-11	C1_Immature enterocyte_CA4
NDUFB10	3.626338437578187e-15	-0.4007436376091158	0.746	0.872	7.682760613853146e-11	C1_Immature enterocyte_CA4
DBI	3.854888921084948e-15	-0.4082259157063928	0.844	0.924	8.16696766821057e-11	C1_Immature enterocyte_CA4
SON	3.877195484407751e-15	0.6478023150737757	0.893	0.833	8.214226353266261e-11	C1_Immature enterocyte_CA4
GSTP1	3.9944623134770064e-15	-0.4033285263224302	0.973	0.974	8.462667857332386e-11	C1_Immature enterocyte_CA4
IER2	4.044593351814774e-15	1.2262792194266101	0.857	0.802	8.568875475154779e-11	C1_Immature enterocyte_CA4
BTF3	5.4175038202986165e-15	-0.3697267295599387	0.838	0.896	1.1477523593684649e-10	C1_Immature enterocyte_CA4
TXNRD1	7.904827142967179e-15	-0.5289733926298803	0.706	0.865	1.6747166785090266e-10	C1_Immature enterocyte_CA4
ATPIF1	8.598935038319698e-15	-0.36237569247768286	0.842	0.93	1.8217703772184113e-10	C1_Immature enterocyte_CA4
LAMTOR5	8.95757537569153e-15	-0.38861676276485313	0.692	0.859	1.8977519190940077e-10	C1_Immature enterocyte_CA4
CIB1	9.197843877411127e-15	-0.3774252006307308	0.743	0.875	1.9486552038683214e-10	C1_Immature enterocyte_CA4
HIGD1A	1.0080127874349222e-14	-0.34908904773002536	0.617	0.81	2.1355758914596262e-10	C1_Immature enterocyte_CA4
BMP3	1.0750819931464947e-14	-0.2665747895071954	0.47	0.688	2.2776687106801636e-10	C1_Immature enterocyte_CA4
RARRES1	1.1496225510214142e-14	-0.4342904422595586	0.89	0.953	2.4355903365939684e-10	C1_Immature enterocyte_CA4
NDUFA8	1.2764251415513476e-14	-0.35760015363099673	0.619	0.812	2.704234304890685e-10	C1_Immature enterocyte_CA4
MRPL14	1.4372955017427582e-14	-0.33880365559595993	0.7	0.854	3.0450542499922075e-10	C1_Immature enterocyte_CA4
NDUFS8	1.5016789614703836e-14	-0.2810250049437839	0.647	0.839	3.181457047771155e-10	C1_Immature enterocyte_CA4
MS4A8	3.2761466157641267e-14	-0.3478368604819376	0.561	0.745	6.940844220157879e-10	C1_Immature enterocyte_CA4
YIF1A	3.7290573973881796e-14	-0.2635989774193146	0.614	0.828	7.900381002106597e-10	C1_Immature enterocyte_CA4
ELF3	3.911590037686488e-14	0.8742088876750576	0.88	0.849	8.287094653842594e-10	C1_Immature enterocyte_CA4
ATP5D	4.012227118373912e-14	-0.32042824906310363	0.869	0.922	8.50030437298697e-10	C1_Immature enterocyte_CA4
TRAM1	5.1880066711952284e-14	-0.3202845845047517	0.657	0.833	1.0991310933594212e-9	C1_Immature enterocyte_CA4
MTCH2	5.5886960127532606e-14	-0.34374062741817646	0.673	0.823	1.1840211372619057e-9	C1_Immature enterocyte_CA4
NDUFB9	5.6789787535688636e-14	-0.3223050219286281	0.703	0.844	1.2031484387310994e-9	C1_Immature enterocyte_CA4
WDR83OS	5.758071469261559e-14	-0.30333925729495004	0.608	0.789	1.2199050214777537e-9	C1_Immature enterocyte_CA4
GPBP1	6.13739918565822e-14	0.7634199168679554	0.798	0.773	1.3002693914735506e-9	C1_Immature enterocyte_CA4
COX14	6.82749317177126e-14	-0.3127302583678786	0.664	0.831	1.4464727033714592e-9	C1_Immature enterocyte_CA4
FAHD1	7.365483661045001e-14	-0.2507931289599873	0.575	0.779	1.560451368428994e-9	C1_Immature enterocyte_CA4
ANXA4	7.955912211075024e-14	-0.3446278267411973	0.888	0.943	1.6855395610383545e-9	C1_Immature enterocyte_CA4
CYSTM1	9.200352269326041e-14	-0.3518656913161631	0.936	0.974	1.9491866317794153e-9	C1_Immature enterocyte_CA4
COX7A2	1.0596169993377078e-13	-0.3339709749148141	0.923	0.951	2.2449045747968678e-9	C1_Immature enterocyte_CA4
ZBP1	1.1441853072599062e-13	0.3904137736427497	0.194	0.036	2.4240709919608374e-9	C1_Immature enterocyte_CA4
TNFAIP2	1.2886327109681266e-13	1.2166930799378601	0.778	0.682	2.730097261457073e-9	C1_Immature enterocyte_CA4
MYL12B	1.54184927965065e-13	-0.3091837075429673	0.961	0.971	3.2665618838678672e-9	C1_Immature enterocyte_CA4
RPS4Y1	1.6819292696378833e-13	-0.29165669803980143	0.745	0.867	3.5633353506548197e-9	C1_Immature enterocyte_CA4
TRAPPC1	2.0164174311694148e-13	-0.26556672411903204	0.586	0.776	4.2719819696755225e-9	C1_Immature enterocyte_CA4
NDUFB11	2.1670827180756214e-13	-0.31828126607766616	0.661	0.823	4.5911814465150115e-9	C1_Immature enterocyte_CA4
JTB	2.20600865439752e-13	-0.2746360234219709	0.671	0.826	4.6736499352065856e-9	C1_Immature enterocyte_CA4
CYP3A4	2.241213688623042e-13	-0.6633273506619095	0.638	0.839	4.748235320716777e-9	C1_Immature enterocyte_CA4
RPL10	2.3874110203911843e-13	-0.34433385889697155	0.964	0.987	5.057968987800763e-9	C1_Immature enterocyte_CA4
MTRNR2L8	2.7703598078795127e-13	1.592717588422733	0.774	0.714	5.869284288973536e-9	C1_Immature enterocyte_CA4
SLC25A3	2.792374848501402e-13	-0.2779555273114327	0.928	0.935	5.91592535403507e-9	C1_Immature enterocyte_CA4
LAMTOR2	3.3454101493935324e-13	-0.2656955863305074	0.622	0.81	7.087585942505138e-9	C1_Immature enterocyte_CA4
ITM2B	3.3902595298441656e-13	-0.3806607957375312	0.877	0.938	7.182603839927849e-9	C1_Immature enterocyte_CA4
CTSZ	3.570864382484644e-13	-0.38862885685171555	0.697	0.833	7.565233280731968e-9	C1_Immature enterocyte_CA4
CISD1	3.6346317313697804e-13	-0.31489548081660823	0.673	0.81	7.700330786080017e-9	C1_Immature enterocyte_CA4
FMO5	4.24838564904665e-13	-0.2857854128680932	0.444	0.656	9.000629836070233e-9	C1_Immature enterocyte_CA4
CST3	4.756928716775594e-13	-0.34301430198635474	0.829	0.922	1.0078029179360774e-8	C1_Immature enterocyte_CA4
FKBP1A	5.008161551877657e-13	-0.31014836974371796	0.637	0.81	1.0610291063808003e-8	C1_Immature enterocyte_CA4
NDUFA12	5.94391800158018e-13	-0.31180223737021096	0.698	0.854	1.259278467814777e-8	C1_Immature enterocyte_CA4
IRF9	6.189277644443256e-13	0.25629122184773634	0.299	0.122	1.3112603617517482e-8	C1_Immature enterocyte_CA4
COX5B	6.916796281263511e-13	-0.3533280257266118	0.871	0.922	1.4653924601484873e-8	C1_Immature enterocyte_CA4
GNG5	7.032934684682397e-13	-0.31904945110473326	0.797	0.914	1.4899975422968125e-8	C1_Immature enterocyte_CA4
NDUFB7	7.134022486219088e-13	-0.27028634181963773	0.756	0.885	1.511414003930376e-8	C1_Immature enterocyte_CA4
PSMB6	7.291952841073551e-13	-0.25841947736523696	0.636	0.805	1.5448731289098425e-8	C1_Immature enterocyte_CA4
FABP1	7.318723066486114e-13	-0.3806424169950908	1	1	1.5505446688657482e-8	C1_Immature enterocyte_CA4
CHCHD10	7.956491634114616e-13	-0.35708281192430524	0.835	0.914	1.6856623176035227e-8	C1_Immature enterocyte_CA4
FAM3B	8.084289776081508e-13	-0.35806487360700157	0.726	0.859	1.7127376319606282e-08	C1_Immature enterocyte_CA4
UBE2L3	8.160283952255009e-13	-0.315840340934622	0.709	0.857	1.7288377581247462e-8	C1_Immature enterocyte_CA4
RTN4	8.913756012351802e-13	-0.3740735558143524	0.791	0.888	1.888468348776853e-8	C1_Immature enterocyte_CA4
CCL15	9.257219332616953e-13	-0.269895355893923	0.557	0.742	1.9612344878082278e-8	C1_Immature enterocyte_CA4
PPIB	1.0675182383292252e-12	-0.34717566301083513	0.674	0.831	2.2616441397242965e-8	C1_Immature enterocyte_CA4
NFKBIA	1.1956054284752495e-12	2.126558215618294	0.72	0.651	2.5330096607676637e-8	C1_Immature enterocyte_CA4
CHPT1	1.2394126760884715e-12	-0.379321421154742	0.677	0.852	2.6258196955610357e-8	C1_Immature enterocyte_CA4
CHCHD2	1.475506342606048e-12	-0.3321189263467761	0.859	0.935	3.126007737445173e-8	C1_Immature enterocyte_CA4
FAM96B	1.5403747284134573e-12	-0.30527470075751784	0.667	0.836	3.2634378996167505e-8	C1_Immature enterocyte_CA4
COX6B1	1.8116298038328828e-12	-0.324387239177101	0.846	0.924	3.8381189024003453e-8	C1_Immature enterocyte_CA4
ETFB	1.8813346075850772e-12	-0.26867105779773115	0.719	0.849	3.985795499629745e-8	C1_Immature enterocyte_CA4
TSPAN8	1.9688289963916544e-12	-0.3520357720600513	0.995	1	4.171161111755359e-8	C1_Immature enterocyte_CA4
CMBL	2.1601749459016938e-12	-0.3805621444011744	0.653	0.794	4.5765466403873286e-8	C1_Immature enterocyte_CA4
PTGR1	2.3973662863322938e-12	-0.42730862582740414	0.679	0.831	5.0790602142235976e-8	C1_Immature enterocyte_CA4
SLC25A5	2.400863106929253e-12	-0.36848848683941915	0.838	0.917	5.086468578340315e-8	C1_Immature enterocyte_CA4
GSTA1	2.504230922897732e-12	-0.48546235938580296	0.773	0.891	5.305463633251135e-8	C1_Immature enterocyte_CA4
DECR1	2.9933695117702424e-12	-0.31850706800051065	0.645	0.815	6.341752647636436e-8	C1_Immature enterocyte_CA4
KCNJ13	3.052267938868743e-12	-0.37145313390796886	0.41	0.617	6.46653485528732e-8	C1_Immature enterocyte_CA4
PLSCR1	3.1909495925711515e-12	0.640337681674191	0.655	0.599	6.760345806821242e-8	C1_Immature enterocyte_CA4
BLOC1S1	3.2410204078174385e-12	-0.3450111894241934	0.716	0.841	6.866425836002026e-8	C1_Immature enterocyte_CA4
NDUFB6	3.342672567086261e-12	-0.2959518577332687	0.611	0.812	7.081786100628953e-8	C1_Immature enterocyte_CA4
PRDX3	3.878890557122487e-12	-0.27409174289197147	0.605	0.807	8.217817534319701e-8	C1_Immature enterocyte_CA4
TM4SF4	4.174157760118176e-12	-0.3917146473334068	0.641	0.857	8.843370630586368e-8	C1_Immature enterocyte_CA4
SNU13	4.271431680484431e-12	-0.28510121882547057	0.581	0.794	9.049455158274315e-8	C1_Immature enterocyte_CA4
EMC7	4.771091467894707e-12	-0.29064777760986626	0.574	0.802	1.0108034383881726e-7	C1_Immature enterocyte_CA4
HADHA	5.190089043232368e-12	-0.30025047706536157	0.795	0.885	1.0995722646992094e-7	C1_Immature enterocyte_CA4
PNKD	5.533255056054343e-12	-0.32617199093055793	0.58	0.779	1.172275416175673e-7	C1_Immature enterocyte_CA4
RBP2	5.8259325562106565e-12	-0.5946897845841672	0.717	0.865	1.2342820713587896e-7	C1_Immature enterocyte_CA4
BCAP29	5.962024335356116e-12	-0.2505209889091196	0.459	0.685	1.2631144756885465e-7	C1_Immature enterocyte_CA4
TMEM14C	6.7253387784819075e-12	-0.2684475783732767	0.636	0.815	1.424830273609177e-7	C1_Immature enterocyte_CA4
C20orf24	6.7675571433922566e-12	-0.3886999383129388	0.657	0.839	1.4337746563990834e-7	C1_Immature enterocyte_CA4
ATP5F1	6.829932106274264e-12	-0.3223761185039864	0.776	0.896	1.4469894160352655e-7	C1_Immature enterocyte_CA4
RPL18	9.092210387546858e-12	-0.30086134399526987	0.938	0.966	1.9262756927056773e-7	C1_Immature enterocyte_CA4
CD99	9.151956944605825e-12	-0.28993814788461725	0.645	0.828	1.93893359828419e-7	C1_Immature enterocyte_CA4
TRIM22	1.0055474339331291e-11	0.6472975522974569	0.397	0.234	2.1303527935307275e-7	C1_Immature enterocyte_CA4
SLC39A4	1.0101881431111993e-11	-0.2931418247837856	0.575	0.768	2.140184599995387e-7	C1_Immature enterocyte_CA4
CDKN2A	1.069480760308261e-11	-0.29954573492077813	0.406	0.628	2.2658019387890817e-7	C1_Immature enterocyte_CA4
GSTA2	1.157518210933202e-11	-0.5633220826697607	0.605	0.776	2.4523180816830817e-7	C1_Immature enterocyte_CA4
FKBP2	1.1922508482618202e-11	-0.36257948876522383	0.737	0.867	2.5259026471274923e-7	C1_Immature enterocyte_CA4
CXCL2	1.2205158402479395e-11	1.191466611830894	0.504	0.357	2.5857848591492845e-7	C1_Immature enterocyte_CA4
CDKN2B-AS1	1.298335251722312e-11	-0.45848645445368685	0.728	0.841	2.7506530642988903e-7	C1_Immature enterocyte_CA4
UQCRQ	1.324733542168156e-11	-0.33678440011351984	0.885	0.956	2.806580482437455e-7	C1_Immature enterocyte_CA4
HIGD2A	1.3315477890623883e-11	-0.2559452923762906	0.619	0.799	2.8210171459075756e-7	C1_Immature enterocyte_CA4
UQCRFS1	1.385178650541193e-11	-0.2960742746790632	0.749	0.88	2.934639489036571e-7	C1_Immature enterocyte_CA4
HEBP1	1.6757871676321236e-11	-0.3410342471362564	0.67	0.836	3.550322693345417e-7	C1_Immature enterocyte_CA4
SDHB	1.72777887778381e-11	-0.3105038311180943	0.639	0.826	3.66047233047278e-7	C1_Immature enterocyte_CA4
SI	1.7806933634237472e-11	-0.4125095529272831	0.776	0.917	3.7725769597495507e-7	C1_Immature enterocyte_CA4
SPCS1	1.9367157412143574e-11	-0.34380367375362453	0.784	0.896	4.1031259693367374e-7	C1_Immature enterocyte_CA4
ABCC2	2.0461389491748625e-11	-0.36596210343474733	0.549	0.719	4.334949977721864e-7	C1_Immature enterocyte_CA4
FTL	2.0572541509737703e-11	-0.3515625878320314	0.999	1	4.35849864425303e-7	C1_Immature enterocyte_CA4
PI3	2.0598746831421014e-11	-0.49242708789164436	0.736	0.872	4.364050503704856e-7	C1_Immature enterocyte_CA4
MZT2A	2.1047933409578703e-11	-0.2676165984871345	0.586	0.805	4.459215172153344e-7	C1_Immature enterocyte_CA4
GBP4	2.442740353400097e-11	0.5170390899147335	0.171	0.036	5.175189712713445e-7	C1_Immature enterocyte_CA4
DPP4	2.6052396850268678e-11	-0.3883254440087933	0.658	0.812	5.519460796697922e-7	C1_Immature enterocyte_CA4
GNB2L1	2.616153484566194e-11	-0.29083584866378587	0.864	0.922	5.542582772401939e-7	C1_Immature enterocyte_CA4
