gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
SOCS3	5.251685912869407e-106	0.28999333903863417	0.251	0.15	1.2197565701230486e-101	C6_CD14 Monocytes_LYZ
HLA-DRB5	1.976114467133087e-105	-0.3137881328474168	0.781	0.872	4.589723461363308e-101	C6_CD14 Monocytes_LYZ
GBP1	2.7149959422474587e-102	0.4213776848568289	0.261	0.165	6.305849575463947e-98	C6_CD14 Monocytes_LYZ
RETN	5.353387305533807e-101	0.9241892337877613	0.397	0.297	1.243377735583282e-96	C6_CD14 Monocytes_LYZ
PIM3	6.867991729534877e-98	0.3394144082096493	0.402	0.299	1.5951597591017706e-93	C6_CD14 Monocytes_LYZ
NLRP3	1.1277273843192678e-95	0.4599840920011189	0.349	0.247	2.619259622819931e-91	C6_CD14 Monocytes_LYZ
IER3	1.5999590243175062e-95	0.4002102559001801	0.377	0.275	3.71606482987984e-91	C6_CD14 Monocytes_LYZ
NFKBIA	5.890417979162828e-95	0.6220568658945087	0.928	0.95	1.3681084798403586e-90	C6_CD14 Monocytes_LYZ
EREG	2.59391959302564e-93	0.6617655320117777	0.278	0.187	6.024637646761352e-89	C6_CD14 Monocytes_LYZ
HLA-DQB1	3.697930054080807e-93	-0.27135638931301953	0.592	0.681	8.588812343608082e-89	C6_CD14 Monocytes_LYZ
MT1X	2.559518110574925e-92	1.411102493852539	0.374	0.285	5.944736763621321e-88	C6_CD14 Monocytes_LYZ
VAMP5	5.593551257729375e-91	0.45202634809939424	0.488	0.403	1.2991582151202245e-86	C6_CD14 Monocytes_LYZ
TNFAIP3	3.079237748247314e-86	0.567741807039166	0.62	0.56	7.151837594079211e-82	C6_CD14 Monocytes_LYZ
AQP9	1.6725192447103665e-83	0.2603623522691828	0.196	0.112	3.8845931977642974e-79	C6_CD14 Monocytes_LYZ
S100A9	1.3752845117378006e-80	0.3244902021977589	0.984	0.984	3.194235806962216e-76	C6_CD14 Monocytes_LYZ
PDE4B	3.2352754563553713e-80	0.3328565562301699	0.206	0.126	7.514250774930985e-76	C6_CD14 Monocytes_LYZ
EGR1	7.266081204039862e-79	0.3519394516140999	0.237	0.152	1.6876200204502985e-74	C6_CD14 Monocytes_LYZ
NFKBIZ	8.617240100430766e-79	0.5032131134403817	0.753	0.729	2.00144018572605e-74	C6_CD14 Monocytes_LYZ
GBP2	6.2115980751329615e-78	0.3376898684263997	0.434	0.346	1.4427057689303816e-73	C6_CD14 Monocytes_LYZ
S100A12	4.5505532188601666e-77	0.5420921437876305	0.858	0.851	1.0569114906124623e-72	C6_CD14 Monocytes_LYZ
BCL6	1.1976663518422163e-74	0.2610560042570334	0.21	0.129	2.7816998687887317e-70	C6_CD14 Monocytes_LYZ
Z93241.1	8.815914554853864e-74	-0.3277131314382793	0.341	0.425	2.0475843145103585e-69	C6_CD14 Monocytes_LYZ
MAFB	1.9313530731486266e-68	0.32744678103677693	0.435	0.35	4.4857606476950004e-64	C6_CD14 Monocytes_LYZ
PSMB9	1.0332457629993422e-64	0.3142815256238316	0.643	0.59	2.3998166091422723e-60	C6_CD14 Monocytes_LYZ
CTSD	2.3544882778776565e-64	0.29762940081041966	0.839	0.836	5.468534474198645e-60	C6_CD14 Monocytes_LYZ
MT1F	9.426158988712279e-63	0.25294038742392155	0.178	0.109	2.189319686718314e-58	C6_CD14 Monocytes_LYZ
PLEK	1.0638829621051946e-61	0.31094080841144445	0.759	0.736	2.4709745677855252e-57	C6_CD14 Monocytes_LYZ
CCL3L1	1.5476736323856475e-61	0.5941456112017776	0.172	0.109	3.5946267785789047e-57	C6_CD14 Monocytes_LYZ
LAP3	9.50108555802245e-61	0.30168442642110127	0.418	0.339	2.2067221317062945e-56	C6_CD14 Monocytes_LYZ
GBP5	9.978639950321744e-59	0.3232653134382026	0.169	0.106	2.3176389148617283e-54	C6_CD14 Monocytes_LYZ
PLAC8	1.5562226256971786e-55	0.3752028467514569	0.397	0.324	3.614482670444267e-51	C6_CD14 Monocytes_LYZ
AC020656.1	2.599002010840048e-52	0.32770104170399583	0.582	0.541	6.036442070377095e-48	C6_CD14 Monocytes_LYZ
PLAUR	5.190297821480438e-52	0.31046533358796036	0.577	0.518	1.2054985720170464e-47	C6_CD14 Monocytes_LYZ
LY6E	3.796037418603688e-48	0.35642990018727194	0.616	0.574	8.816676508448925e-44	C6_CD14 Monocytes_LYZ
STAT1	6.085575992702045e-45	0.26452545726301624	0.491	0.424	1.413435880064977e-40	C6_CD14 Monocytes_LYZ
IFITM2	7.255945831257057e-45	0.4816230437015503	0.803	0.785	1.685265978767764e-40	C6_CD14 Monocytes_LYZ
IFITM3	2.0627630658569225e-42	0.4459841596624674	0.827	0.835	4.790973496759288e-38	C6_CD14 Monocytes_LYZ
IFI6	5.129692824273059e-39	0.3180922513078246	0.482	0.426	1.1914224553656608e-34	C6_CD14 Monocytes_LYZ
THBS1	2.006818968367753e-38	0.3218378611090835	0.12	0.076	4.661037735930944e-34	C6_CD14 Monocytes_LYZ
ATP2B1-AS1	1.4638873709032708e-37	0.28366784431777115	0.749	0.736	3.400024807659937e-33	C6_CD14 Monocytes_LYZ
IFITM1	8.433049813900763e-37	0.4605328789273436	0.226	0.173	1.9586601497765912e-32	C6_CD14 Monocytes_LYZ
H1FX	7.40433920779873e-32	0.4542617974273051	0.436	0.387	1.719731824403333e-27	C6_CD14 Monocytes_LYZ
ALOX5AP	2.9686207404310236e-23	0.30437596596754923	0.294	0.248	6.894918531725096e-19	C6_CD14 Monocytes_LYZ
CD83	6.961937920593523e-21	0.25931782608683696	0.425	0.386	1.6169797014370518e-16	C6_CD14 Monocytes_LYZ
HIST1H1E	3.1438670307723114e-8	0.41802546704904797	0.326	0.306	7.301945565671771e-4	C6_CD14 Monocytes_LYZ
MTRNR2L8	1.5839547121400421e-6	0.2703107243170729	0.18	0.2	0.03678893214416462	C6_CD14 Monocytes_LYZ
LTB	0.052737586670219674	0.2553556946071154	0.176	0.169	1	C6_CD14 Monocytes_LYZ
AL138963.4	0.12200143540157948	0.29187856526949063	0.246	0.24	1	C6_CD14 Monocytes_LYZ
HLA-DQA2	1.0101754336060901e-132	0.6524195105429067	0.699	0.494	2.346233462093505e-128	C1_B_native_BTG1
BTG1	1.2128669028095625e-80	0.40990321025516163	0.923	0.907	2.81700466846549e-76	C1_B_native_BTG1
CXCR4	3.6285634352067397e-60	0.4871904787459511	0.592	0.453	8.427701434611174e-56	C1_B_native_BTG1
TSC22D3	2.1650621228492683e-58	0.4022745893878379	0.935	0.934	5.0285732865297104e-54	C1_B_native_BTG1
HLA-DRB5	2.930868271761259e-58	0.26867269907509783	0.926	0.93	6.8072346479927e-54	C1_B_native_BTG1
DUSP1	9.55246456816608e-58	0.40467665136704856	0.856	0.782	2.218655420602254e-53	C1_B_native_BTG1
HLA-DQA1	3.869080522484431e-42	-0.3034791705739832	0.828	0.865	8.98632642152234e-38	C1_B_native_BTG1
RPS26	1.0381738024861118e-31	0.4639821509645463	0.864	0.851	2.411262473654243e-27	C1_B_native_BTG1
STAG3	3.788158696049684e-28	0.36564919096743953	0.159	0.087	8.798377387444996e-24	C1_B_native_BTG1
IGHG2	4.9539205750216035e-27	-0.2514478320414175	0.231	0.316	1.1505975927545176e-22	C1_B_native_BTG1
IFITM1	6.302894088169344e-27	0.37382718012149563	0.471	0.372	1.463910180918212e-22	C1_B_native_BTG1
RHOB	2.3995980324011786e-25	0.38846741478358293	0.305	0.22	5.573306390054977e-21	C1_B_native_BTG1
IRF1	1.083614439448866e-23	0.36450001741848115	0.487	0.406	2.5168028970639364e-19	C1_B_native_BTG1
ZFP36L2	1.5946878486735208e-23	0.2757213184688718	0.646	0.56	3.7038219973291194e-19	C1_B_native_BTG1
MYADM	4.01910901237231e-22	0.3283744798023235	0.274	0.195	9.334782592135927e-18	C1_B_native_BTG1
IER2	4.3060008245116915e-21	0.29884906668700895	0.568	0.497	1.0001117515010855e-16	C1_B_native_BTG1
FOS	2.070659822462288e-20	0.3729294799970311	0.621	0.563	4.80931450365091e-16	C1_B_native_BTG1
GADD45B	4.800319484382172e-19	0.2929701694835213	0.334	0.26	1.1149222034426033e-14	C1_B_native_BTG1
SESN1	1.2183709868200274e-17	0.25260913155845033	0.195	0.132	2.8297884539881957e-13	C1_B_native_BTG1
NEAT1	7.455922491008659e-14	0.47613559032243824	0.43	0.371	1.731712557761671e-9	C1_B_native_BTG1
VIM	3.009518548369141e-13	0.28616644038956807	0.738	0.701	6.989907780442167e-9	C1_B_native_BTG1
S100A11	2.44887279173664e-9	0.33144438755623706	0.186	0.145	5.68775194608752e-5	C1_B_native_BTG1
S100A8	1.2423306551235768e-7	0.8495301617902536	0.117	0.087	0.0028854371795900193	C1_B_native_BTG1
MT2A	2.8558698746693986e-7	0.2599867667778671	0.122	0.091	0.006633043370907145	C1_B_native_BTG1
IGHG1	2.8577417355994727e-7	0.3278597561570312	0.155	0.191	0.006637390955103335	C1_B_native_BTG1
AHNAK	2.7431229872908572e-6	0.27225707143965505	0.544	0.516	0.06371177450281745	C1_B_native_BTG1
AL138963.4	1.0130311722324138e-5	0.43212362797719117	0.188	0.157	0.23528662006270043	C1_B_native_BTG1
IFI30	3.8979475471319645e-5	0.37316450579146454	0.371	0.343	0.9053372972968701	C1_B_native_BTG1
S100A4	3.306543392506703e-4	0.3641191972883091	0.413	0.395	1	C1_B_native_BTG1
PSAP	0.0013438839862447603	0.2867125775887416	0.553	0.531	1	C1_B_native_BTG1
LGALS1	0.0017538256643542585	0.2975111199775483	0.238	0.219	1	C1_B_native_BTG1
IGLC2	0.004311039560440587	0.2833755867507839	0.294	0.269	1	C1_B_native_BTG1
S100A9	0.013534031013266114	0.8823554215413217	0.139	0.126	1	C1_B_native_BTG1
MTRNR2L8	0.039361836867447694	1.0554418307680005	0.213	0.199	1	C1_B_native_BTG1
S100A6	0.1948325968407886	0.2597579026665984	0.588	0.586	1	C1_B_native_BTG1
LYZ	0.27991239313979766	0.640865932203943	0.143	0.154	1	C1_B_native_BTG1
XIST	6.283136145075508e-53	-0.4418500476110102	0.26	0.448	1.4593212010552373e-48	C7_CD16 Monocytes_CDKN1C
IL1B	3.5382946605094306e-51	1.735665588339645	0.246	0.08	8.218043178499204e-47	C7_CD16 Monocytes_CDKN1C
DUSP1	5.9579922421451265e-49	0.3778838924285086	0.963	0.966	1.383803278160627e-44	C7_CD16 Monocytes_CDKN1C
ZFP36	3.1691237720547117e-48	0.5206323631706677	0.913	0.887	7.360606872974274e-44	C7_CD16 Monocytes_CDKN1C
CDKN1A	4.591063898799394e-47	0.6426091074101622	0.481	0.299	1.0663205011351473e-42	C7_CD16 Monocytes_CDKN1C
CCL3	3.300892184655865e-46	2.01436480736132	0.184	0.041	7.666652188081712e-42	C7_CD16 Monocytes_CDKN1C
MALAT1	1.2273556869984225e-44	-0.29262344712841504	0.999	1	2.850656318622536e-40	C7_CD16 Monocytes_CDKN1C
CD63	2.5255993168868715e-44	0.5943359129277874	0.633	0.487	5.8659569734014475e-40	C7_CD16 Monocytes_CDKN1C
PIM3	6.233435445015613e-43	0.49618506857551425	0.413	0.239	1.4477777164593263e-38	C7_CD16 Monocytes_CDKN1C
SMIM25	2.3020518014355284e-42	-0.33512443349611765	0.895	0.95	5.346745514014158e-38	C7_CD16 Monocytes_CDKN1C
NFKBIA	3.213399967749165e-42	0.9490076118828412	0.901	0.854	7.463442765094211e-38	C7_CD16 Monocytes_CDKN1C
MT2A	4.506383641943479e-42	1.1486351778065327	0.853	0.821	1.0466526646777925e-37	C7_CD16 Monocytes_CDKN1C
TNFAIP3	2.621006496659027e-40	0.8366131413830841	0.479	0.331	6.087549689140257e-36	C7_CD16 Monocytes_CDKN1C
CD52	6.062768087084173e-39	-0.30319007253448493	0.929	0.966	1.40813851590617e-34	C7_CD16 Monocytes_CDKN1C
IER3	1.0478334650480337e-38	0.41345861704604336	0.169	0.041	2.433698005920563e-34	C7_CD16 Monocytes_CDKN1C
S100A8	2.1002004404143238e-38	1.4057369334871717	0.675	0.56	4.877925542906309e-34	C7_CD16 Monocytes_CDKN1C
RSRP1	7.967590051890899e-38	-0.3230591700677299	0.723	0.83	1.8505524654521802e-33	C7_CD16 Monocytes_CDKN1C
TNF	1.2556042186432681e-36	0.9024649820023732	0.384	0.234	2.9162663582208543e-32	C7_CD16 Monocytes_CDKN1C
SRGN	5.585700991265229e-36	0.4128588435748495	0.923	0.933	1.297334912231262e-31	C7_CD16 Monocytes_CDKN1C
DUSP2	8.839913941663096e-36	0.6615165566661227	0.202	0.072	2.0531584120906705e-31	C7_CD16 Monocytes_CDKN1C
FTH1	2.8778282179754557e-34	0.2724898238786819	0.998	0.995	6.684043819069794e-30	C7_CD16 Monocytes_CDKN1C
NLRP3	1.4642618591520618e-33	0.4575947512088837	0.221	0.09	3.400894594066579e-29	C7_CD16 Monocytes_CDKN1C
LYZ	1.5394444096317722e-33	0.6726525750438235	0.92	0.913	3.575513585810754e-29	C7_CD16 Monocytes_CDKN1C
LYPD2	7.821826798719386e-32	-0.6213691606771596	0.227	0.367	1.8166974922705645e-27	C7_CD16 Monocytes_CDKN1C
G0S2	1.8677006422137622e-31	1.062355068954727	0.228	0.102	4.337921511605684e-27	C7_CD16 Monocytes_CDKN1C
VIM	1.0012224248570422e-30	0.25568709041161064	0.984	0.983	2.3254392039729663e-26	C7_CD16 Monocytes_CDKN1C
CCL4	6.328237767193818e-30	2.015788211565989	0.124	0.028	1.469796503808436e-25	C7_CD16 Monocytes_CDKN1C
NAPSA	2.3172033831044293e-29	-0.32104452968510666	0.312	0.431	5.381936577598347e-25	C7_CD16 Monocytes_CDKN1C
CKB	2.8043527964109487e-28	-0.41145826885859205	0.341	0.467	6.51338980494407e-24	C7_CD16 Monocytes_CDKN1C
ICAM1	2.3019078607609935e-27	0.41645720941992026	0.288	0.161	5.346411197403483e-23	C7_CD16 Monocytes_CDKN1C
FCGR1A	4.8223719030088466e-27	0.3088669689843605	0.222	0.104	1.1200440981928348e-22	C7_CD16 Monocytes_CDKN1C
AC104809.2	5.979282813306301e-27	-0.31444998845474836	0.29	0.418	1.3887482262185214e-22	C7_CD16 Monocytes_CDKN1C
AQP9	6.409488234325939e-27	0.29343639737748606	0.151	0.05	1.4886677373045426e-22	C7_CD16 Monocytes_CDKN1C
MARCKS	6.678408490356743e-27	0.4506281439920472	0.66	0.57	1.5511271559702572e-22	C7_CD16 Monocytes_CDKN1C
MT1E	9.358929996057475e-25	0.9069684372009366	0.236	0.127	2.1737050808843092e-20	C7_CD16 Monocytes_CDKN1C
NCF1	1.2029045966407941e-24	0.8090130068310786	0.478	0.367	2.7938662161579085e-20	C7_CD16 Monocytes_CDKN1C
RPS26	5.398577135074504e-24	0.3188017623943762	0.924	0.928	1.2538735253924045e-19	C7_CD16 Monocytes_CDKN1C
FCGR3A	2.0385547918170993e-23	-0.267176647153061	0.926	0.972	4.734747359474395e-19	C7_CD16 Monocytes_CDKN1C
NFKBIZ	4.5932833604285345e-23	0.4586323185732657	0.897	0.908	1.0668359932931315e-18	C7_CD16 Monocytes_CDKN1C
PIM1	2.0630722066433731e-22	0.3035203543092584	0.272	0.158	4.7916915071498986e-18	C7_CD16 Monocytes_CDKN1C
RPS4Y1	3.3558367495968476e-22	0.27962126500935036	0.495	0.329	7.794266434613639e-18	C7_CD16 Monocytes_CDKN1C
AC020656.1	6.961854571651871e-22	0.2853079689277712	0.209	0.105	1.6169603428118635e-17	C7_CD16 Monocytes_CDKN1C
CXCL8	2.0711733269855057e-21	0.4636548772846158	0.179	0.083	4.810507169256536e-17	C7_CD16 Monocytes_CDKN1C
IFNGR2	2.488853883435103e-21	0.3366466640220238	0.811	0.776	5.78061202966637e-17	C7_CD16 Monocytes_CDKN1C
NAMPT	4.8325001761683615e-21	0.39935274527406994	0.725	0.65	1.1223964909168636e-16	C7_CD16 Monocytes_CDKN1C
HLA-DQA2	1.0359345724205411e-20	0.3214647477268031	0.553	0.427	2.406061637903949e-16	C7_CD16 Monocytes_CDKN1C
ICAM3	4.279251597709365e-20	-0.26398175911220645	0.66	0.741	9.938989760839771e-16	C7_CD16 Monocytes_CDKN1C
EREG	1.1766656258451097e-19	0.4476192110817658	0.111	0.036	2.732923582587852e-15	C7_CD16 Monocytes_CDKN1C
FPR1	1.2097807068619426e-19	0.35195293835687325	0.524	0.418	2.8098366697575477e-15	C7_CD16 Monocytes_CDKN1C
EGR1	2.664844826557519e-19	0.30837683639212454	0.164	0.076	6.189368594162493e-15	C7_CD16 Monocytes_CDKN1C
BCL2A1	4.057839312932317e-19	0.6425777550027869	0.767	0.754	9.4247375882166e-15	C7_CD16 Monocytes_CDKN1C
S100A9	1.247526714079088e-18	0.6529703442557446	0.875	0.851	2.8975055461200896e-14	C7_CD16 Monocytes_CDKN1C
LGALS2	8.179261858792951e-18	0.40241702789129674	0.2	0.109	1.899715359323251e-13	C7_CD16 Monocytes_CDKN1C
PPP1R15A	1.6654891120621454e-17	0.43060866345051263	0.879	0.866	3.868265011675539e-13	C7_CD16 Monocytes_CDKN1C
GRN	2.2760052503051e-17	0.313310763720023	0.803	0.779	5.286249794358625e-13	C7_CD16 Monocytes_CDKN1C
MS4A6A	1.5337982739496142e-16	0.4824281976092536	0.334	0.241	3.562399871075374e-12	C7_CD16 Monocytes_CDKN1C
RETN	9.710696148715187e-16	0.4266637464386174	0.282	0.189	2.2554062875005893e-11	C7_CD16 Monocytes_CDKN1C
MT1X	1.1560817577719743e-15	0.631810799450204	0.189	0.109	2.6851154906011875e-11	C7_CD16 Monocytes_CDKN1C
CD99	1.2078224985051221e-14	0.319611278587647	0.299	0.203	2.8052885350279966e-10	C7_CD16 Monocytes_CDKN1C
STX11	3.075773152862903e-14	0.25766519120491194	0.701	0.633	7.143790724839379e-10	C7_CD16 Monocytes_CDKN1C
IFITM3	7.219909565522997e-14	0.2626152368780623	0.968	0.975	1.6768961956883712e-9	C7_CD16 Monocytes_CDKN1C
S100A12	2.33196643494068e-13	0.3690147100258149	0.111	0.05	5.416225241793224e-9	C7_CD16 Monocytes_CDKN1C
ZFP36L1	6.506179023981453e-13	0.3184072530977822	0.717	0.664	1.5111251401099323e-8	C7_CD16 Monocytes_CDKN1C
CD14	9.718387881070168e-13	0.3869718730116085	0.257	0.177	2.2571927692573573e-8	C7_CD16 Monocytes_CDKN1C
AC020916.1	2.979379185316397e-12	0.30333454585549724	0.522	0.429	6.919906095815864e-8	C7_CD16 Monocytes_CDKN1C
APOBEC3A	4.6830303882317724e-12	0.5130496731183565	0.532	0.472	1.0876806379707115e-7	C7_CD16 Monocytes_CDKN1C
GBP1	1.8338076955796363e-11	0.31776005483725467	0.458	0.372	4.259201753753263e-7	C7_CD16 Monocytes_CDKN1C
PLEK	1.8519443757476674e-11	0.2691756661096605	0.862	0.867	4.301326007111532e-7	C7_CD16 Monocytes_CDKN1C
VCAN	4.094296690884208e-11	0.49880461830987965	0.317	0.238	9.509413494247662e-7	C7_CD16 Monocytes_CDKN1C
PLAUR	4.769867402727795e-11	0.3491040992733714	0.659	0.607	1.1078494029575577e-6	C7_CD16 Monocytes_CDKN1C
IFITM1	5.3314265330980284e-11	0.4591741995143477	0.61	0.558	1.2382771265773481e-6	C7_CD16 Monocytes_CDKN1C
SOD2	1.1654210042320084e-10	0.35664513726381575	0.776	0.757	2.7068068244292626e-6	C7_CD16 Monocytes_CDKN1C
LAP3	4.0752158292729925e-10	0.279866172405272	0.464	0.393	9.465096285069453e-6	C7_CD16 Monocytes_CDKN1C
TNFAIP2	5.748499036062353e-10	0.30746375384803426	0.642	0.571	1.3351463861158422e-5	C7_CD16 Monocytes_CDKN1C
IFI6	3.3370878322114903e-9	0.2941770142505238	0.606	0.547	7.750720199094407e-5	C7_CD16 Monocytes_CDKN1C
H1FX	1.5392025692960276e-8	0.3290478920327804	0.384	0.314	3.574951887446954e-4	C7_CD16 Monocytes_CDKN1C
CD83	3.850138728424999e-8	0.36270721044377163	0.667	0.635	8.942332210639903e-4	C7_CD16 Monocytes_CDKN1C
VAMP5	5.613520071828171e-7	0.27714157275377493	0.716	0.706	0.01303796171882811	C7_CD16 Monocytes_CDKN1C
ISG15	1.087137225493957e-6	0.2827424266099732	0.632	0.589	0.025249849199322643	C7_CD16 Monocytes_CDKN1C
