gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
TADA3	1.458809790331439e-158	0.861168461003619	0.451	0.053	2.384424602296737e-154	C7_NK_GNLY
TBC1D10C	7.423494857780322e-158	0.9626751524836988	0.544	0.085	1.2133702345041937e-153	C7_NK_GNLY
RAB5C	2.218371522973844e-157	0.8633407151394031	0.533	0.081	3.625928254300748e-153	C7_NK_GNLY
CAPZB	3.922606868110176e-157	1.1610105570244633	0.767	0.19	6.411500925926083e-153	C7_NK_GNLY
ARHGEF1	7.346591127611205e-157	0.9397977443121156	0.537	0.083	1.2008003198080516e-152	C7_NK_GNLY
CD3E	8.969744185929958e-157	1.5014302580957297	0.847	0.383	1.4661046871902517e-152	C7_NK_GNLY
RPS4X	1.194787779122605e-155	-0.9173959244980612	0.983	0.994	1.952880624975898e-151	C7_NK_GNLY
PPP1CA	1.5627327045982673e-155	1.1242383041155268	0.87	0.253	2.5542866056658677e-151	C7_NK_GNLY
HLA-DPA1	4.327927013182833e-155	1.1450477582448342	0.777	0.195	7.07399670304734e-151	C7_NK_GNLY
PSME2	4.7307649673387e-155	1.2107846838982628	0.834	0.235	7.732435339115105e-151	C7_NK_GNLY
CD37	7.1764964524002394e-155	1.2117019783720684	0.915	0.315	1.1729983451448191e-150	C7_NK_GNLY
NOP53	6.955619413098225e-154	1.1305170805334095	0.73	0.171	1.1368959930709049e-149	C7_NK_GNLY
CD5	7.593299681333563e-154	0.9486437762967499	0.305	0.016	1.2411248329139709e-149	C7_NK_GNLY
COPE	1.6022651243357578e-152	0.9754626192406102	0.653	0.132	2.6189023457267962e-148	C7_NK_GNLY
EEF1D	4.439998513770521e-152	1.0748763317733219	0.972	0.588	7.257177570757915e-148	C7_NK_GNLY
GPI	9.968012689036675e-152	0.9225711871795198	0.467	0.064	1.6292716740230446e-147	C7_NK_GNLY
SEPTIN9	2.1062444844887187e-151	0.9657969719197308	0.555	0.095	3.442656609896811e-147	C7_NK_GNLY
RNF167	2.5221949746901287e-151	0.9129231592647089	0.537	0.087	4.1225276861310154e-147	C7_NK_GNLY
ICAM3	6.416517557162747e-150	0.9877491203195448	0.709	0.158	1.0487797947182511e-145	C7_NK_GNLY
TENT5C	9.835907754026826e-150	0.9042375062366437	0.358	0.031	1.6076791223956845e-145	C7_NK_GNLY
SEPTIN1	4.129259365726821e-149	0.9700707174971064	0.581	0.107	6.74927443328049e-145	C7_NK_GNLY
ARF5	5.5298905515169024e-149	0.9009759786554521	0.675	0.141	9.038606106454376e-145	C7_NK_GNLY
WASHC1	1.5421928991718122e-148	0.7786401498965441	0.363	0.033	2.520714293696327e-144	C7_NK_GNLY
ARPC1B	1.7380089166905466e-146	1.2064635059448143	0.91	0.33	2.8407755743306984e-142	C7_NK_GNLY
ANXA6	1.7663544330208439e-146	1.0355191926325513	0.714	0.167	2.8871063207725693e-142	C7_NK_GNLY
RPS8	2.7642673636206615e-146	0.864405730840919	0.986	0.867	4.518195005837971e-142	C7_NK_GNLY
COPS9	4.255800632153946e-146	0.8659614244020907	0.458	0.063	6.956106133255625e-142	C7_NK_GNLY
MFSD10	1.6249367779762657e-145	0.8551539300751678	0.427	0.053	2.655959163602206e-141	C7_NK_GNLY
MT-CO1	3.543005159945192e-145	-0.8083825941672433	1	0.999	5.791041933930417e-141	C7_NK_GNLY
MRPL41	6.1159862618842146e-145	0.8196639395188973	0.497	0.076	9.996579545049749e-141	C7_NK_GNLY
C19orf53	1.0626413871813182e-144	0.8699488934606363	0.585	0.109	1.7368873473478647e-140	C7_NK_GNLY
NDUFS6	1.1168482822621677e-144	0.9040190285359132	0.444	0.06	1.8254885173575131e-140	C7_NK_GNLY
HIST1H1E	1.6685617797154268e-142	1.4852061097542801	0.544	0.104	2.727264228944865e-138	C7_NK_GNLY
MYH9	2.957798997067996e-142	1.1080050421458405	0.688	0.164	4.8345224607076396e-138	C7_NK_GNLY
LAPTM5	5.487042375347412e-142	1.0599905989178724	0.832	0.243	8.968570762505344e-138	C7_NK_GNLY
RPL35	8.656443651580867e-142	1.0813397974022778	0.968	0.632	1.4148957148508928e-137	C7_NK_GNLY
P2RY8	1.6718826399698682e-141	0.9284272896355296	0.387	0.043	2.7326921750307497e-137	C7_NK_GNLY
SHKBP1	2.4369105506207683e-141	0.8089842376260312	0.373	0.039	3.9831302949896457e-137	C7_NK_GNLY
NKG7	2.6493544921043696e-141	0.8840547300472776	0.986	0.923	4.3303699173445925e-137	C7_NK_GNLY
ANXA11	3.8618231485898066e-141	0.8785741439321775	0.619	0.124	6.312149936370039e-137	C7_NK_GNLY
C4orf48	1.381572852740316e-140	0.827275070000641	0.383	0.043	2.2581808278040467e-136	C7_NK_GNLY
HNRNPA0	1.5265008848893456e-140	0.8803851223814367	0.628	0.13	2.4950656963516353e-136	C7_NK_GNLY
TLE5	7.381480415958122e-140	1.138136956982926	0.821	0.255	1.206502973988355e-135	C7_NK_GNLY
COX5B	1.909393815398757e-138	0.9654566019480924	0.77	0.203	3.120904191269268e-134	C7_NK_GNLY
HLA-DPB1	2.294421304807687e-138	1.092554030978563	0.696	0.17	3.7502316227081644e-134	C7_NK_GNLY
NDUFB8	2.8879741908366155e-138	0.9018478721758876	0.675	0.153	4.720393814922448e-134	C7_NK_GNLY
SIGIRR	4.227790669671214e-138	0.8525346342608399	0.516	0.089	6.910323849577599e-134	C7_NK_GNLY
KLF2	9.331230086024444e-138	1.1705593944285893	0.759	0.213	1.5251895575606954e-133	C7_NK_GNLY
PSME1	9.736626967188306e-138	1.1195600523859466	0.947	0.437	1.5914516777869287e-133	C7_NK_GNLY
HCST	1.1395987513461315e-137	1.1089328533567948	0.958	0.519	1.862674159075252e-133	C7_NK_GNLY
BAX	1.3582172335243307e-137	1.021606512380712	0.505	0.087	2.2200060681955184e-133	C7_NK_GNLY
RPL7A	1.3700726993935747e-137	0.7708017473291404	0.992	0.899	2.2393838271587977e-133	C7_NK_GNLY
SCAND1	2.7970285540045e-137	0.8645221706495194	0.655	0.142	4.571743171520355e-133	C7_NK_GNLY
PSMB6	3.0795183840958234e-137	0.777609664208723	0.601	0.118	5.033472798804623e-133	C7_NK_GNLY
TUFM	3.845353943602882e-137	0.7510402515531148	0.585	0.113	6.28523102081891e-133	C7_NK_GNLY
LY6E	4.2678826423678577e-137	1.1697031320905633	0.856	0.287	6.975854178950263e-133	C7_NK_GNLY
SPCS1	8.144584454870074e-137	0.8584096240505772	0.7	0.162	1.3312323291485137e-132	C7_NK_GNLY
SYTL1	1.1877283178538523e-136	0.839619241530717	0.469	0.072	1.9413419355321216e-132	C7_NK_GNLY
EMD	1.4308262862290318e-136	0.7919781116597124	0.49	0.078	2.3386855648413525e-132	C7_NK_GNLY
SLC3A2	1.6029612828515574e-136	0.8558863204291214	0.399	0.05	2.6200402168208705e-132	C7_NK_GNLY
RPL29	2.3874130073532248e-136	0.8549539126158772	0.976	0.855	3.902226560518846e-132	C7_NK_GNLY
CCDC85B	3.5023211115800176e-136	0.9164466268537466	0.642	0.14	5.724543856877538e-132	C7_NK_GNLY
PSMB9	5.469440268917189e-136	1.1105140990075917	0.811	0.245	8.939800119545146e-132	C7_NK_GNLY
ITGB7	2.0243561851367702e-135	0.8923708120620534	0.485	0.08	3.308810184606051e-131	C7_NK_GNLY
EEF2	2.1666739114013523e-135	1.2244321479086553	0.814	0.283	3.5414285081855103e-131	C7_NK_GNLY
LMAN2	3.7329770717382e-134	0.7972088446150523	0.544	0.1	6.101551023756088e-130	C7_NK_GNLY
TNFAIP3	5.839253078181856e-134	1.0969935060779208	0.558	0.113	9.544259156288244e-130	C7_NK_GNLY
IL32	6.568891152083232e-134	1.2442807017602595	0.888	0.676	1.0736852588080042e-129	C7_NK_GNLY
CXCR4	8.058140916403693e-134	1.0487684213210433	0.734	0.195	1.3171031327861836e-129	C7_NK_GNLY
ELOB	2.697990741454702e-133	0.9788811063154403	0.814	0.234	4.4098658669077106e-129	C7_NK_GNLY
SNRPD2	5.0275143296543244e-133	1.0236498746902103	0.846	0.259	8.217472171819993e-129	C7_NK_GNLY
SLC9A3R1	5.805437979776225e-133	0.9463857866479157	0.755	0.199	9.48898837794424e-129	C7_NK_GNLY
RASAL3	6.890939572182502e-133	0.8189446534231043	0.426	0.06	1.12632407307323e-128	C7_NK_GNLY
RPS3	9.723913403871622e-133	0.7434494704584118	0.989	0.948	1.5893736458628167e-128	C7_NK_GNLY
HLA-E	1.2366257790421366e-132	1.0346986666886155	0.968	0.61	2.0212648358443722e-128	C7_NK_GNLY
GNB2	1.6304609976065577e-132	0.8793445731427335	0.527	0.098	2.6649885005879186e-128	C7_NK_GNLY
TAPBP	3.8611690667842833e-132	0.9826983434983345	0.603	0.131	6.311080839658911e-128	C7_NK_GNLY
COX5A	4.589330397175585e-132	0.8850565902689842	0.635	0.14	7.501260534183494e-128	C7_NK_GNLY
SRRT	2.6713838864950715e-131	0.9057337530796767	0.333	0.033	4.366376962476195e-127	C7_NK_GNLY
LIME1	4.05901273255861e-131	1.0138784271901615	0.634	0.149	6.634456311367048e-127	C7_NK_GNLY
PAXX	1.118165289509231e-130	0.8739514177635725	0.659	0.152	1.827641165702838e-126	C7_NK_GNLY
PLSCR3	5.257705312747189e-130	0.770761521381038	0.39	0.05	8.59371933368528e-126	C7_NK_GNLY
UBE2L6	8.325418409057231e-130	0.8568494050001751	0.499	0.089	1.3607896389604043e-125	C7_NK_GNLY
MRPL23	8.403855879496349e-130	0.7407853063220828	0.29	0.021	1.3736102435036783e-125	C7_NK_GNLY
ZAP70	8.904344102869072e-130	0.8500688538460877	0.584	0.121	1.4554150436139499e-125	C7_NK_GNLY
ZNF428	1.955473068148785e-129	0.7190220050887323	0.43	0.063	3.196220729889189e-125	C7_NK_GNLY
CD8B	1.9990788012877128e-129	1.6706039013243628	0.455	0.085	3.2674943007047666e-125	C7_NK_GNLY
RPS26	2.5579409291965333e-129	1.0594809858253837	0.988	0.927	4.180954448771734e-125	C7_NK_GNLY
RALY	2.910450894974326e-129	0.8195989954731357	0.571	0.116	4.757131987835536e-125	C7_NK_GNLY
CD320	4.248634093190825e-129	0.982744451277829	0.441	0.07	6.944392425320403e-125	C7_NK_GNLY
EIF5A	1.2655088668909706e-128	0.9056552883523543	0.678	0.165	2.0684742429332916e-124	C7_NK_GNLY
NDUFB4	1.3157172864909747e-128	0.7838279104114554	0.551	0.108	2.1505399047694982e-124	C7_NK_GNLY
SH3BP1	2.427162386188348e-128	0.7186617993780893	0.381	0.048	3.967196920224855e-124	C7_NK_GNLY
STAT3	3.358782113493137e-128	0.7964067489889827	0.447	0.07	5.489929364504532e-124	C7_NK_GNLY
PSMC5	6.963921628913599e-128	0.799980067900823	0.508	0.093	1.1382529902459278e-123	C7_NK_GNLY
NDUFB9	1.80802303599535e-127	0.8731557891185149	0.7	0.174	2.9552136523343998e-123	C7_NK_GNLY
PPP1R15A	3.3833256127324025e-127	0.8791528928038458	0.257	0.014	5.530045714011112e-123	C7_NK_GNLY
PSMD8	3.970932175857359e-127	0.8307978595706417	0.523	0.1	6.490488641438852e-123	C7_NK_GNLY
IER2	4.173422460537534e-127	0.9409164844984805	0.627	0.145	6.821459011748599e-123	C7_NK_GNLY
SCAMP2	7.184670847079805e-127	0.7171959502066796	0.397	0.053	1.1743344499551941e-122	C7_NK_GNLY
ACAP1	1.1633470300534425e-126	0.8675265974527039	0.574	0.12	1.9014907206223517e-122	C7_NK_GNLY
SNU13	2.5869526752481933e-126	0.776218891301949	0.566	0.115	4.228374147693172e-122	C7_NK_GNLY
NAPA	2.994386092227147e-126	0.7514246253109164	0.42	0.063	4.894324067745271e-122	C7_NK_GNLY
MICOS13	4.933864365627554e-126	0.7167111723965437	0.452	0.073	8.064401305618237e-122	C7_NK_GNLY
OTUB1	1.1447282755609447e-125	0.8019339252524604	0.484	0.085	1.871058366404364e-121	C7_NK_GNLY
NDUFB10	1.8787067242438836e-125	0.7710972545448196	0.585	0.123	3.0707461407766277e-121	C7_NK_GNLY
BSG	2.4541979680130465e-125	0.761143962595741	0.623	0.138	4.011386578717325e-121	C7_NK_GNLY
ARRB2	3.2502797422223655e-125	0.7563183008748994	0.552	0.111	5.312582238662457e-121	C7_NK_GNLY
RELB	4.892518515147631e-125	0.7959056206184121	0.261	0.016	7.996821513008802e-121	C7_NK_GNLY
LSM7	7.395724053034669e-125	0.7330969251601971	0.541	0.107	1.2088310964685167e-120	C7_NK_GNLY
ARHGAP4	7.487190238941221e-125	0.7752950084199324	0.347	0.04	1.2237812445549426e-120	C7_NK_GNLY
RBCK1	5.6477093641742134e-124	0.7101967658442723	0.419	0.063	9.231180955742752e-120	C7_NK_GNLY
GZMA	1.7954882803873157e-123	-1.3439362032761286	0.963	0.923	2.9347255942930675e-119	C7_NK_GNLY
CSTB	1.8649152255134928e-123	0.7663983513724705	0.584	0.126	3.048203936101804e-119	C7_NK_GNLY
MED10	1.995590329452635e-123	0.7358074837307143	0.527	0.102	3.261792393490332e-119	C7_NK_GNLY
UQCR11	6.223383939089216e-123	0.9439187312745649	0.82	0.253	1.0172121048441325e-118	C7_NK_GNLY
MAPK1IP1L	8.237428700050669e-123	0.7205128446900286	0.419	0.064	1.346407721023282e-118	C7_NK_GNLY
ARF1	8.322534226522844e-123	0.8405869617864852	0.716	0.185	1.360318219325159e-118	C7_NK_GNLY
EVL	1.1415470731930379e-122	0.9859171153189381	0.839	0.271	1.8658586911340205e-118	C7_NK_GNLY
CNN2	1.3796264971476312e-122	0.9676434966083268	0.53	0.11	2.254999509587803e-118	C7_NK_GNLY
RAB11B	1.5924492169906666e-122	0.6915119642440503	0.38	0.051	2.6028582451712444e-118	C7_NK_GNLY
TMSB10	3.1419290958030373e-122	0.7091874973398546	0.982	0.96	5.135483107090064e-118	C7_NK_GNLY
FUS	3.8609614603354043e-122	0.8787700413870296	0.599	0.135	6.310741506918218e-118	C7_NK_GNLY
VASP	4.1456023584660587e-122	0.7400228084871783	0.354	0.043	6.775987054912773e-118	C7_NK_GNLY
SPSB3	1.10819487742129e-121	0.7332791596455537	0.417	0.064	1.8113445271450986e-117	C7_NK_GNLY
ARHGDIB	2.512446034229074e-121	0.9018041375268777	0.975	0.68	4.1065930429474215e-117	C7_NK_GNLY
SF3B2	3.662662567890595e-121	0.8255419119024423	0.663	0.163	5.986621967217178e-117	C7_NK_GNLY
TAP1	4.035165131781719e-121	0.8221630351217986	0.442	0.074	6.59547740789722e-117	C7_NK_GNLY
ENO1	5.0395473108172714e-121	0.9064470161737426	0.669	0.168	8.23714007953083e-117	C7_NK_GNLY
TSC22D4	7.383072870303298e-121	0.6640171525226249	0.384	0.053	1.2067632606510741e-116	C7_NK_GNLY
NUCB1	1.511489443367737e-120	0.7675102810282562	0.394	0.057	2.4705294951845662e-116	C7_NK_GNLY
SEC61B	1.6859372762086684e-120	0.8282689749351386	0.663	0.163	2.7556644779630686e-116	C7_NK_GNLY
POLR2J	3.3707104176951196e-120	0.6957413500060735	0.417	0.065	5.509426177722673e-116	C7_NK_GNLY
RPS9	6.288297681306801e-120	0.962984765564376	0.958	0.652	1.0278222560095967e-115	C7_NK_GNLY
GZMH	6.718977108549395e-120	1.1805853103501844	0.917	0.471	1.0982168083923986e-115	C7_NK_GNLY
MLF2	9.652126101696765e-120	0.6624958959048367	0.409	0.062	1.5776400113223364e-115	C7_NK_GNLY
EDF1	9.860913841212785e-120	0.8958627578101861	0.818	0.246	1.6117663673462297e-115	C7_NK_GNLY
AP2M1	1.011947140198203e-119	0.693007035251301	0.527	0.104	1.6540276006539627e-115	C7_NK_GNLY
CD8A	1.9888492745416812e-119	1.334347178650145	0.574	0.153	3.250774139238378e-115	C7_NK_GNLY
SF3B4	2.3478763633112123e-119	0.6882369987599828	0.374	0.051	3.8376039158321766e-115	C7_NK_GNLY
TSPO	2.536822852202031e-119	0.8313754960564483	0.7	0.182	4.14643695192422e-115	C7_NK_GNLY
CDC25B	3.47156267706278e-119	0.795355148774063	0.344	0.042	5.674269195659114e-115	C7_NK_GNLY
CCND3	3.812373045537753e-119	0.9021529465418003	0.723	0.199	6.231323742931457e-115	C7_NK_GNLY
PCBP2	5.607374387046546e-119	0.9996547743537767	0.945	0.426	9.165253435627578e-115	C7_NK_GNLY
RNF126	5.86408965088596e-119	0.6731996212918663	0.322	0.035	9.5848545343731e-115	C7_NK_GNLY
MAP4K1	7.170354103249924e-119	0.6807932884794847	0.276	0.022	1.1719943781762e-114	C7_NK_GNLY
CCT7	8.479264012491469e-119	0.740389457688918	0.419	0.067	1.3859357028417305e-114	C7_NK_GNLY
RPL11	1.586671006364378e-118	0.6948684293320149	0.983	0.938	2.5934137599025757e-114	C7_NK_GNLY
UQCRFS1	2.1429576692616243e-118	0.7595801776076812	0.616	0.141	3.502664310408125e-114	C7_NK_GNLY
KRTCAP2	2.6933607944927473e-118	0.8712168293285225	0.738	0.205	4.402298218598396e-114	C7_NK_GNLY
RHOG	1.0133735650397974e-117	0.7114531400621845	0.552	0.116	1.6563590920575488e-113	C7_NK_GNLY
SRGN	1.0689351769640016e-117	-1.3203965967776417	0.893	0.893	1.7471745467476607e-113	C7_NK_GNLY
HERPUD1	2.2328677941232924e-117	0.8274010260968863	0.552	0.119	3.6496224094945216e-113	C7_NK_GNLY
PIN1	2.3034820891618612e-117	0.6372982177822406	0.451	0.078	3.765041474735062e-113	C7_NK_GNLY
HIGD2A	7.224120555193313e-117	0.8249868966757898	0.718	0.195	1.180782504746347e-112	C7_NK_GNLY
FBXW5	1.8754343925994202e-116	0.6892887946390538	0.384	0.056	3.065397514703752e-112	C7_NK_GNLY
PPP1R18	3.1737052343594495e-116	0.749160544372415	0.577	0.128	5.18742120556052e-112	C7_NK_GNLY
BHLHE40	4.4975064564746635e-116	0.8338954663529481	0.412	0.067	7.351174303107838e-112	C7_NK_GNLY
